 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
    -1.5847  104.9207     2020-10-01 00:00:00    -0.666
    -1.5847  104.9207     2020-10-01 01:00:00    -0.701
    -1.5847  104.9207     2020-10-01 02:00:00    -0.690
    -1.5847  104.9207     2020-10-01 03:00:00    -0.620
    -1.5847  104.9207     2020-10-01 04:00:00    -0.487
    -1.5847  104.9207     2020-10-01 05:00:00    -0.297
    -1.5847  104.9207     2020-10-01 06:00:00    -0.068
    -1.5847  104.9207     2020-10-01 07:00:00     0.176
    -1.5847  104.9207     2020-10-01 08:00:00     0.403
    -1.5847  104.9207     2020-10-01 09:00:00     0.584
    -1.5847  104.9207     2020-10-01 10:00:00     0.700
    -1.5847  104.9207     2020-10-01 11:00:00     0.737
    -1.5847  104.9207     2020-10-01 12:00:00     0.700
    -1.5847  104.9207     2020-10-01 13:00:00     0.601
    -1.5847  104.9207     2020-10-01 14:00:00     0.464
    -1.5847  104.9207     2020-10-01 15:00:00     0.312
    -1.5847  104.9207     2020-10-01 16:00:00     0.169
    -1.5847  104.9207     2020-10-01 17:00:00     0.049
    -1.5847  104.9207     2020-10-01 18:00:00    -0.042
    -1.5847  104.9207     2020-10-01 19:00:00    -0.107
    -1.5847  104.9207     2020-10-01 20:00:00    -0.158
    -1.5847  104.9207     2020-10-01 21:00:00    -0.207
    -1.5847  104.9207     2020-10-01 22:00:00    -0.264
    -1.5847  104.9207     2020-10-01 23:00:00    -0.332
    -1.5847  104.9207     2020-10-02 00:00:00    -0.407
    -1.5847  104.9207     2020-10-02 01:00:00    -0.474
    -1.5847  104.9207     2020-10-02 02:00:00    -0.517
    -1.5847  104.9207     2020-10-02 03:00:00    -0.518
    -1.5847  104.9207     2020-10-02 04:00:00    -0.463
    -1.5847  104.9207     2020-10-02 05:00:00    -0.350
    -1.5847  104.9207     2020-10-02 06:00:00    -0.189
    -1.5847  104.9207     2020-10-02 07:00:00     0.002
    -1.5847  104.9207     2020-10-02 08:00:00     0.196
    -1.5847  104.9207     2020-10-02 09:00:00     0.363
    -1.5847  104.9207     2020-10-02 10:00:00     0.479
    -1.5847  104.9207     2020-10-02 11:00:00     0.528
    -1.5847  104.9207     2020-10-02 12:00:00     0.509
    -1.5847  104.9207     2020-10-02 13:00:00     0.433
    -1.5847  104.9207     2020-10-02 14:00:00     0.318
    -1.5847  104.9207     2020-10-02 15:00:00     0.192
    -1.5847  104.9207     2020-10-02 16:00:00     0.079
    -1.5847  104.9207     2020-10-02 17:00:00    -0.004
    -1.5847  104.9207     2020-10-02 18:00:00    -0.049
    -1.5847  104.9207     2020-10-02 19:00:00    -0.061
    -1.5847  104.9207     2020-10-02 20:00:00    -0.051
    -1.5847  104.9207     2020-10-02 21:00:00    -0.038
    -1.5847  104.9207     2020-10-02 22:00:00    -0.040
    -1.5847  104.9207     2020-10-02 23:00:00    -0.066
    -1.5847  104.9207     2020-10-03 00:00:00    -0.120
    -1.5847  104.9207     2020-10-03 01:00:00    -0.192
    -1.5847  104.9207     2020-10-03 02:00:00    -0.265
    -1.5847  104.9207     2020-10-03 03:00:00    -0.318
    -1.5847  104.9207     2020-10-03 04:00:00    -0.334
    -1.5847  104.9207     2020-10-03 05:00:00    -0.300
    -1.5847  104.9207     2020-10-03 06:00:00    -0.217
    -1.5847  104.9207     2020-10-03 07:00:00    -0.096
    -1.5847  104.9207     2020-10-03 08:00:00     0.042
    -1.5847  104.9207     2020-10-03 09:00:00     0.171
    -1.5847  104.9207     2020-10-03 10:00:00     0.265
    -1.5847  104.9207     2020-10-03 11:00:00     0.308
    -1.5847  104.9207     2020-10-03 12:00:00     0.293
    -1.5847  104.9207     2020-10-03 13:00:00     0.226
    -1.5847  104.9207     2020-10-03 14:00:00     0.125
    -1.5847  104.9207     2020-10-03 15:00:00     0.017
    -1.5847  104.9207     2020-10-03 16:00:00    -0.074
    -1.5847  104.9207     2020-10-03 17:00:00    -0.127
    -1.5847  104.9207     2020-10-03 18:00:00    -0.133
    -1.5847  104.9207     2020-10-03 19:00:00    -0.093
    -1.5847  104.9207     2020-10-03 20:00:00    -0.022
    -1.5847  104.9207     2020-10-03 21:00:00     0.059
    -1.5847  104.9207     2020-10-03 22:00:00     0.127
    -1.5847  104.9207     2020-10-03 23:00:00     0.162
    -1.5847  104.9207     2020-10-04 00:00:00     0.155
    -1.5847  104.9207     2020-10-04 01:00:00     0.108
    -1.5847  104.9207     2020-10-04 02:00:00     0.033
    -1.5847  104.9207     2020-10-04 03:00:00    -0.050
    -1.5847  104.9207     2020-10-04 04:00:00    -0.118
    -1.5847  104.9207     2020-10-04 05:00:00    -0.154
    -1.5847  104.9207     2020-10-04 06:00:00    -0.149
    -1.5847  104.9207     2020-10-04 07:00:00    -0.105
    -1.5847  104.9207     2020-10-04 08:00:00    -0.036
    -1.5847  104.9207     2020-10-04 09:00:00     0.037
    -1.5847  104.9207     2020-10-04 10:00:00     0.092
    -1.5847  104.9207     2020-10-04 11:00:00     0.110
    -1.5847  104.9207     2020-10-04 12:00:00     0.082
    -1.5847  104.9207     2020-10-04 13:00:00     0.012
    -1.5847  104.9207     2020-10-04 14:00:00    -0.086
    -1.5847  104.9207     2020-10-04 15:00:00    -0.188
    -1.5847  104.9207     2020-10-04 16:00:00    -0.267
    -1.5847  104.9207     2020-10-04 17:00:00    -0.303
    -1.5847  104.9207     2020-10-04 18:00:00    -0.281
    -1.5847  104.9207     2020-10-04 19:00:00    -0.202
    -1.5847  104.9207     2020-10-04 20:00:00    -0.078
    -1.5847  104.9207     2020-10-04 21:00:00     0.067
    -1.5847  104.9207     2020-10-04 22:00:00     0.207
    -1.5847  104.9207     2020-10-04 23:00:00     0.316
    -1.5847  104.9207     2020-10-05 00:00:00     0.375
    -1.5847  104.9207     2020-10-05 01:00:00     0.377
    -1.5847  104.9207     2020-10-05 02:00:00     0.329
    -1.5847  104.9207     2020-10-05 03:00:00     0.247
    -1.5847  104.9207     2020-10-05 04:00:00     0.153
    -1.5847  104.9207     2020-10-05 05:00:00     0.068
    -1.5847  104.9207     2020-10-05 06:00:00     0.008
    -1.5847  104.9207     2020-10-05 07:00:00    -0.022
    -1.5847  104.9207     2020-10-05 08:00:00    -0.025
    -1.5847  104.9207     2020-10-05 09:00:00    -0.017
    -1.5847  104.9207     2020-10-05 10:00:00    -0.014
    -1.5847  104.9207     2020-10-05 11:00:00    -0.035
    -1.5847  104.9207     2020-10-05 12:00:00    -0.088
    -1.5847  104.9207     2020-10-05 13:00:00    -0.174
    -1.5847  104.9207     2020-10-05 14:00:00    -0.281
    -1.5847  104.9207     2020-10-05 15:00:00    -0.388
    -1.5847  104.9207     2020-10-05 16:00:00    -0.470
    -1.5847  104.9207     2020-10-05 17:00:00    -0.503
    -1.5847  104.9207     2020-10-05 18:00:00    -0.471
    -1.5847  104.9207     2020-10-05 19:00:00    -0.372
    -1.5847  104.9207     2020-10-05 20:00:00    -0.213
    -1.5847  104.9207     2020-10-05 21:00:00    -0.017
    -1.5847  104.9207     2020-10-05 22:00:00     0.186
    -1.5847  104.9207     2020-10-05 23:00:00     0.368
    -1.5847  104.9207     2020-10-06 00:00:00     0.501
    -1.5847  104.9207     2020-10-06 01:00:00     0.571
    -1.5847  104.9207     2020-10-06 02:00:00     0.576
    -1.5847  104.9207     2020-10-06 03:00:00     0.525
    -1.5847  104.9207     2020-10-06 04:00:00     0.436
    -1.5847  104.9207     2020-10-06 05:00:00     0.331
    -1.5847  104.9207     2020-10-06 06:00:00     0.229
    -1.5847  104.9207     2020-10-06 07:00:00     0.142
    -1.5847  104.9207     2020-10-06 08:00:00     0.075
    -1.5847  104.9207     2020-10-06 09:00:00     0.020
    -1.5847  104.9207     2020-10-06 10:00:00    -0.034
    -1.5847  104.9207     2020-10-06 11:00:00    -0.100
    -1.5847  104.9207     2020-10-06 12:00:00    -0.188
    -1.5847  104.9207     2020-10-06 13:00:00    -0.300
    -1.5847  104.9207     2020-10-06 14:00:00    -0.426
    -1.5847  104.9207     2020-10-06 15:00:00    -0.550
    -1.5847  104.9207     2020-10-06 16:00:00    -0.647
    -1.5847  104.9207     2020-10-06 17:00:00    -0.694
    -1.5847  104.9207     2020-10-06 18:00:00    -0.673
    -1.5847  104.9207     2020-10-06 19:00:00    -0.575
