 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
    -1.9608  135.0029     2020-10-01 00:00:00     0.246
    -1.9608  135.0029     2020-10-01 01:00:00    -0.160
    -1.9608  135.0029     2020-10-01 02:00:00    -0.535
    -1.9608  135.0029     2020-10-01 03:00:00    -0.786
    -1.9608  135.0029     2020-10-01 04:00:00    -0.847
    -1.9608  135.0029     2020-10-01 05:00:00    -0.700
    -1.9608  135.0029     2020-10-01 06:00:00    -0.383
    -1.9608  135.0029     2020-10-01 07:00:00     0.026
    -1.9608  135.0029     2020-10-01 08:00:00     0.423
    -1.9608  135.0029     2020-10-01 09:00:00     0.708
    -1.9608  135.0029     2020-10-01 10:00:00     0.809
    -1.9608  135.0029     2020-10-01 11:00:00     0.700
    -1.9608  135.0029     2020-10-01 12:00:00     0.412
    -1.9608  135.0029     2020-10-01 13:00:00     0.020
    -1.9608  135.0029     2020-10-01 14:00:00    -0.375
    -1.9608  135.0029     2020-10-01 15:00:00    -0.670
    -1.9608  135.0029     2020-10-01 16:00:00    -0.787
    -1.9608  135.0029     2020-10-01 17:00:00    -0.696
    -1.9608  135.0029     2020-10-01 18:00:00    -0.421
    -1.9608  135.0029     2020-10-01 19:00:00    -0.032
    -1.9608  135.0029     2020-10-01 20:00:00     0.369
    -1.9608  135.0029     2020-10-01 21:00:00     0.679
    -1.9608  135.0029     2020-10-01 22:00:00     0.815
    -1.9608  135.0029     2020-10-01 23:00:00     0.742
    -1.9608  135.0029     2020-10-02 00:00:00     0.477
    -1.9608  135.0029     2020-10-02 01:00:00     0.089
    -1.9608  135.0029     2020-10-02 02:00:00    -0.323
    -1.9608  135.0029     2020-10-02 03:00:00    -0.653
    -1.9608  135.0029     2020-10-02 04:00:00    -0.813
    -1.9608  135.0029     2020-10-02 05:00:00    -0.763
    -1.9608  135.0029     2020-10-02 06:00:00    -0.514
    -1.9608  135.0029     2020-10-02 07:00:00    -0.129
    -1.9608  135.0029     2020-10-02 08:00:00     0.291
    -1.9608  135.0029     2020-10-02 09:00:00     0.638
    -1.9608  135.0029     2020-10-02 10:00:00     0.823
    -1.9608  135.0029     2020-10-02 11:00:00     0.795
    -1.9608  135.0029     2020-10-02 12:00:00     0.561
    -1.9608  135.0029     2020-10-02 13:00:00     0.179
    -1.9608  135.0029     2020-10-02 14:00:00    -0.253
    -1.9608  135.0029     2020-10-02 15:00:00    -0.626
    -1.9608  135.0029     2020-10-02 16:00:00    -0.844
    -1.9608  135.0029     2020-10-02 17:00:00    -0.852
    -1.9608  135.0029     2020-10-02 18:00:00    -0.649
    -1.9608  135.0029     2020-10-02 19:00:00    -0.286
    -1.9608  135.0029     2020-10-02 20:00:00     0.144
    -1.9608  135.0029     2020-10-02 21:00:00     0.530
    -1.9608  135.0029     2020-10-02 22:00:00     0.776
    -1.9608  135.0029     2020-10-02 23:00:00     0.819
    -1.9608  135.0029     2020-10-03 00:00:00     0.652
    -1.9608  135.0029     2020-10-03 01:00:00     0.321
    -1.9608  135.0029     2020-10-03 02:00:00    -0.086
    -1.9608  135.0029     2020-10-03 03:00:00    -0.461
    -1.9608  135.0029     2020-10-03 04:00:00    -0.705
    -1.9608  135.0029     2020-10-03 05:00:00    -0.753
    -1.9608  135.0029     2020-10-03 06:00:00    -0.593
    -1.9608  135.0029     2020-10-03 07:00:00    -0.265
    -1.9608  135.0029     2020-10-03 08:00:00     0.144
    -1.9608  135.0029     2020-10-03 09:00:00     0.526
    -1.9608  135.0029     2020-10-03 10:00:00     0.781
    -1.9608  135.0029     2020-10-03 11:00:00     0.838
    -1.9608  135.0029     2020-10-03 12:00:00     0.680
    -1.9608  135.0029     2020-10-03 13:00:00     0.343
    -1.9608  135.0029     2020-10-03 14:00:00    -0.091
    -1.9608  135.0029     2020-10-03 15:00:00    -0.513
    -1.9608  135.0029     2020-10-03 16:00:00    -0.818
    -1.9608  135.0029     2020-10-03 17:00:00    -0.931
    -1.9608  135.0029     2020-10-03 18:00:00    -0.823
    -1.9608  135.0029     2020-10-03 19:00:00    -0.525
    -1.9608  135.0029     2020-10-03 20:00:00    -0.112
    -1.9608  135.0029     2020-10-03 21:00:00     0.313
    -1.9608  135.0029     2020-10-03 22:00:00     0.642
    -1.9608  135.0029     2020-10-03 23:00:00     0.796
    -1.9608  135.0029     2020-10-04 00:00:00     0.743
    -1.9608  135.0029     2020-10-04 01:00:00     0.501
    -1.9608  135.0029     2020-10-04 02:00:00     0.141
    -1.9608  135.0029     2020-10-04 03:00:00    -0.239
    -1.9608  135.0029     2020-10-04 04:00:00    -0.537
    -1.9608  135.0029     2020-10-04 05:00:00    -0.671
    -1.9608  135.0029     2020-10-04 06:00:00    -0.607
    -1.9608  135.0029     2020-10-04 07:00:00    -0.360
    -1.9608  135.0029     2020-10-04 08:00:00     0.004
    -1.9608  135.0029     2020-10-04 09:00:00     0.388
    -1.9608  135.0029     2020-10-04 10:00:00     0.688
    -1.9608  135.0029     2020-10-04 11:00:00     0.823
    -1.9608  135.0029     2020-10-04 12:00:00     0.751
    -1.9608  135.0029     2020-10-04 13:00:00     0.485
    -1.9608  135.0029     2020-10-04 14:00:00     0.087
    -1.9608  135.0029     2020-10-04 15:00:00    -0.348
    -1.9608  135.0029     2020-10-04 16:00:00    -0.712
    -1.9608  135.0029     2020-10-04 17:00:00    -0.919
    -1.9608  135.0029     2020-10-04 18:00:00    -0.918
    -1.9608  135.0029     2020-10-04 19:00:00    -0.713
    -1.9608  135.0029     2020-10-04 20:00:00    -0.357
    -1.9608  135.0029     2020-10-04 21:00:00     0.059
    -1.9608  135.0029     2020-10-04 22:00:00     0.435
    -1.9608  135.0029     2020-10-04 23:00:00     0.678
    -1.9608  135.0029     2020-10-05 00:00:00     0.736
    -1.9608  135.0029     2020-10-05 01:00:00     0.603
    -1.9608  135.0029     2020-10-05 02:00:00     0.323
    -1.9608  135.0029     2020-10-05 03:00:00    -0.022
    -1.9608  135.0029     2020-10-05 04:00:00    -0.335
    -1.9608  135.0029     2020-10-05 05:00:00    -0.531
    -1.9608  135.0029     2020-10-05 06:00:00    -0.554
    -1.9608  135.0029     2020-10-05 07:00:00    -0.399
    -1.9608  135.0029     2020-10-05 08:00:00    -0.106
    -1.9608  135.0029     2020-10-05 09:00:00     0.246
    -1.9608  135.0029     2020-10-05 10:00:00     0.561
    -1.9608  135.0029     2020-10-05 11:00:00     0.752
    -1.9608  135.0029     2020-10-05 12:00:00     0.763
    -1.9608  135.0029     2020-10-05 13:00:00     0.583
    -1.9608  135.0029     2020-10-05 14:00:00     0.251
    -1.9608  135.0029     2020-10-05 15:00:00    -0.158
    -1.9608  135.0029     2020-10-05 16:00:00    -0.545
    -1.9608  135.0029     2020-10-05 17:00:00    -0.821
    -1.9608  135.0029     2020-10-05 18:00:00    -0.920
    -1.9608  135.0029     2020-10-05 19:00:00    -0.822
    -1.9608  135.0029     2020-10-05 20:00:00    -0.556
    -1.9608  135.0029     2020-10-05 21:00:00    -0.189
    -1.9608  135.0029     2020-10-05 22:00:00     0.188
    -1.9608  135.0029     2020-10-05 23:00:00     0.485
    -1.9608  135.0029     2020-10-06 00:00:00     0.635
    -1.9608  135.0029     2020-10-06 01:00:00     0.611
    -1.9608  135.0029     2020-10-06 02:00:00     0.433
    -1.9608  135.0029     2020-10-06 03:00:00     0.157
    -1.9608  135.0029     2020-10-06 04:00:00    -0.132
    -1.9608  135.0029     2020-10-06 05:00:00    -0.354
    -1.9608  135.0029     2020-10-06 06:00:00    -0.444
    -1.9608  135.0029     2020-10-06 07:00:00    -0.377
    -1.9608  135.0029     2020-10-06 08:00:00    -0.169
    -1.9608  135.0029     2020-10-06 09:00:00     0.123
    -1.9608  135.0029     2020-10-06 10:00:00     0.420
    -1.9608  135.0029     2020-10-06 11:00:00     0.640
    -1.9608  135.0029     2020-10-06 12:00:00     0.717
    -1.9608  135.0029     2020-10-06 13:00:00     0.625
    -1.9608  135.0029     2020-10-06 14:00:00     0.377
    -1.9608  135.0029     2020-10-06 15:00:00     0.027
    -1.9608  135.0029     2020-10-06 16:00:00    -0.346
    -1.9608  135.0029     2020-10-06 17:00:00    -0.656
    -1.9608  135.0029     2020-10-06 18:00:00    -0.833
    -1.9608  135.0029     2020-10-06 19:00:00    -0.840
    -1.9608  135.0029     2020-10-06 20:00:00    -0.680
    -1.9608  135.0029     2020-10-06 21:00:00    -0.396
    -1.9608  135.0029     2020-10-06 22:00:00    -0.060
    -1.9608  135.0029     2020-10-06 23:00:00     0.248
