 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
     3.6809  113.4145     2020-10-01 00:00:00     0.215
     3.6809  113.4145     2020-10-01 01:00:00     0.257
     3.6809  113.4145     2020-10-01 02:00:00     0.293
     3.6809  113.4145     2020-10-01 03:00:00     0.304
     3.6809  113.4145     2020-10-01 04:00:00     0.279
     3.6809  113.4145     2020-10-01 05:00:00     0.210
     3.6809  113.4145     2020-10-01 06:00:00     0.101
     3.6809  113.4145     2020-10-01 07:00:00    -0.034
     3.6809  113.4145     2020-10-01 08:00:00    -0.174
     3.6809  113.4145     2020-10-01 09:00:00    -0.297
     3.6809  113.4145     2020-10-01 10:00:00    -0.381
     3.6809  113.4145     2020-10-01 11:00:00    -0.413
     3.6809  113.4145     2020-10-01 12:00:00    -0.389
     3.6809  113.4145     2020-10-01 13:00:00    -0.317
     3.6809  113.4145     2020-10-01 14:00:00    -0.215
     3.6809  113.4145     2020-10-01 15:00:00    -0.103
     3.6809  113.4145     2020-10-01 16:00:00    -0.003
     3.6809  113.4145     2020-10-01 17:00:00     0.068
     3.6809  113.4145     2020-10-01 18:00:00     0.103
     3.6809  113.4145     2020-10-01 19:00:00     0.104
     3.6809  113.4145     2020-10-01 20:00:00     0.083
     3.6809  113.4145     2020-10-01 21:00:00     0.056
     3.6809  113.4145     2020-10-01 22:00:00     0.039
     3.6809  113.4145     2020-10-01 23:00:00     0.044
     3.6809  113.4145     2020-10-02 00:00:00     0.075
     3.6809  113.4145     2020-10-02 01:00:00     0.126
     3.6809  113.4145     2020-10-02 02:00:00     0.184
     3.6809  113.4145     2020-10-02 03:00:00     0.233
     3.6809  113.4145     2020-10-02 04:00:00     0.255
     3.6809  113.4145     2020-10-02 05:00:00     0.239
     3.6809  113.4145     2020-10-02 06:00:00     0.182
     3.6809  113.4145     2020-10-02 07:00:00     0.090
     3.6809  113.4145     2020-10-02 08:00:00    -0.022
     3.6809  113.4145     2020-10-02 09:00:00    -0.132
     3.6809  113.4145     2020-10-02 10:00:00    -0.219
     3.6809  113.4145     2020-10-02 11:00:00    -0.268
     3.6809  113.4145     2020-10-02 12:00:00    -0.271
     3.6809  113.4145     2020-10-02 13:00:00    -0.230
     3.6809  113.4145     2020-10-02 14:00:00    -0.158
     3.6809  113.4145     2020-10-02 15:00:00    -0.073
     3.6809  113.4145     2020-10-02 16:00:00     0.005
