 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
     0.6720  125.0935     2020-10-01 00:00:00     0.056
     0.6720  125.0935     2020-10-01 01:00:00    -0.169
     0.6720  125.0935     2020-10-01 02:00:00    -0.347
     0.6720  125.0935     2020-10-01 03:00:00    -0.433
     0.6720  125.0935     2020-10-01 04:00:00    -0.409
     0.6720  125.0935     2020-10-01 05:00:00    -0.282
     0.6720  125.0935     2020-10-01 06:00:00    -0.088
     0.6720  125.0935     2020-10-01 07:00:00     0.122
     0.6720  125.0935     2020-10-01 08:00:00     0.290
     0.6720  125.0935     2020-10-01 09:00:00     0.373
     0.6720  125.0935     2020-10-01 10:00:00     0.349
     0.6720  125.0935     2020-10-01 11:00:00     0.223
     0.6720  125.0935     2020-10-01 12:00:00     0.030
     0.6720  125.0935     2020-10-01 13:00:00    -0.179
     0.6720  125.0935     2020-10-01 14:00:00    -0.346
     0.6720  125.0935     2020-10-01 15:00:00    -0.426
     0.6720  125.0935     2020-10-01 16:00:00    -0.394
     0.6720  125.0935     2020-10-01 17:00:00    -0.257
     0.6720  125.0935     2020-10-01 18:00:00    -0.048
     0.6720  125.0935     2020-10-01 19:00:00     0.179
     0.6720  125.0935     2020-10-01 20:00:00     0.367
     0.6720  125.0935     2020-10-01 21:00:00     0.466
     0.6720  125.0935     2020-10-01 22:00:00     0.449
     0.6720  125.0935     2020-10-01 23:00:00     0.319
     0.6720  125.0935     2020-10-02 00:00:00     0.110
     0.6720  125.0935     2020-10-02 01:00:00    -0.126
     0.6720  125.0935     2020-10-02 02:00:00    -0.328
     0.6720  125.0935     2020-10-02 03:00:00    -0.444
     0.6720  125.0935     2020-10-02 04:00:00    -0.444
     0.6720  125.0935     2020-10-02 05:00:00    -0.328
     0.6720  125.0935     2020-10-02 06:00:00    -0.127
     0.6720  125.0935     2020-10-02 07:00:00     0.107
     0.6720  125.0935     2020-10-02 08:00:00     0.313
     0.6720  125.0935     2020-10-02 09:00:00     0.438
     0.6720  125.0935     2020-10-02 10:00:00     0.448
     0.6720  125.0935     2020-10-02 11:00:00     0.341
     0.6720  125.0935     2020-10-02 12:00:00     0.145
     0.6720  125.0935     2020-10-02 13:00:00    -0.090
     0.6720  125.0935     2020-10-02 14:00:00    -0.301
     0.6720  125.0935     2020-10-02 15:00:00    -0.434
     0.6720  125.0935     2020-10-02 16:00:00    -0.454
     0.6720  125.0935     2020-10-02 17:00:00    -0.357
     0.6720  125.0935     2020-10-02 18:00:00    -0.167
     0.6720  125.0935     2020-10-02 19:00:00     0.064
     0.6720  125.0935     2020-10-02 20:00:00     0.276
     0.6720  125.0935     2020-10-02 21:00:00     0.412
     0.6720  125.0935     2020-10-02 22:00:00     0.436
     0.6720  125.0935     2020-10-02 23:00:00     0.342
     0.6720  125.0935     2020-10-03 00:00:00     0.153
     0.6720  125.0935     2020-10-03 01:00:00    -0.081
     0.6720  125.0935     2020-10-03 02:00:00    -0.297
     0.6720  125.0935     2020-10-03 03:00:00    -0.439
     0.6720  125.0935     2020-10-03 04:00:00    -0.468
     0.6720  125.0935     2020-10-03 05:00:00    -0.374
     0.6720  125.0935     2020-10-03 06:00:00    -0.179
     0.6720  125.0935     2020-10-03 07:00:00     0.068
     0.6720  125.0935     2020-10-03 08:00:00     0.304
     0.6720  125.0935     2020-10-03 09:00:00     0.469
     0.6720  125.0935     2020-10-03 10:00:00     0.522
     0.6720  125.0935     2020-10-03 11:00:00     0.448
     0.6720  125.0935     2020-10-03 12:00:00     0.268
     0.6720  125.0935     2020-10-03 13:00:00     0.027
     0.6720  125.0935     2020-10-03 14:00:00    -0.214
     0.6720  125.0935     2020-10-03 15:00:00    -0.393
     0.6720  125.0935     2020-10-03 16:00:00    -0.466
     0.6720  125.0935     2020-10-03 17:00:00    -0.419
     0.6720  125.0935     2020-10-03 18:00:00    -0.266
     0.6720  125.0935     2020-10-03 19:00:00    -0.050
     0.6720  125.0935     2020-10-03 20:00:00     0.169
     0.6720  125.0935     2020-10-03 21:00:00     0.331
     0.6720  125.0935     2020-10-03 22:00:00     0.393
     0.6720  125.0935     2020-10-03 23:00:00     0.338
     0.6720  125.0935     2020-10-04 00:00:00     0.179
     0.6720  125.0935     2020-10-04 01:00:00    -0.039
     0.6720  125.0935     2020-10-04 02:00:00    -0.260
     0.6720  125.0935     2020-10-04 03:00:00    -0.421
     0.6720  125.0935     2020-10-04 04:00:00    -0.477
     0.6720  125.0935     2020-10-04 05:00:00    -0.411
     0.6720  125.0935     2020-10-04 06:00:00    -0.234
     0.6720  125.0935     2020-10-04 07:00:00     0.010
     0.6720  125.0935     2020-10-04 08:00:00     0.264
     0.6720  125.0935     2020-10-04 09:00:00     0.463
     0.6720  125.0935     2020-10-04 10:00:00     0.558
     0.6720  125.0935     2020-10-04 11:00:00     0.528
     0.6720  125.0935     2020-10-04 12:00:00     0.380
     0.6720  125.0935     2020-10-04 13:00:00     0.152
     0.6720  125.0935     2020-10-04 14:00:00    -0.098
     0.6720  125.0935     2020-10-04 15:00:00    -0.309
     0.6720  125.0935     2020-10-04 16:00:00    -0.430
     0.6720  125.0935     2020-10-04 17:00:00    -0.435
     0.6720  125.0935     2020-10-04 18:00:00    -0.329
     0.6720  125.0935     2020-10-04 19:00:00    -0.145
     0.6720  125.0935     2020-10-04 20:00:00     0.062
     0.6720  125.0935     2020-10-04 21:00:00     0.236
     0.6720  125.0935     2020-10-04 22:00:00     0.326
     0.6720  125.0935     2020-10-04 23:00:00     0.307
     0.6720  125.0935     2020-10-05 00:00:00     0.185
     0.6720  125.0935     2020-10-05 01:00:00    -0.008
     0.6720  125.0935     2020-10-05 02:00:00    -0.219
     0.6720  125.0935     2020-10-05 03:00:00    -0.389
     0.6720  125.0935     2020-10-05 04:00:00    -0.469
     0.6720  125.0935     2020-10-05 05:00:00    -0.433
     0.6720  125.0935     2020-10-05 06:00:00    -0.284
     0.6720  125.0935     2020-10-05 07:00:00    -0.056
