 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
    -7.6025  102.0895     2020-10-01 00:00:00     0.365
    -7.6025  102.0895     2020-10-01 01:00:00     0.271
    -7.6025  102.0895     2020-10-01 02:00:00     0.110
    -7.6025  102.0895     2020-10-01 03:00:00    -0.080
    -7.6025  102.0895     2020-10-01 04:00:00    -0.251
    -7.6025  102.0895     2020-10-01 05:00:00    -0.361
    -7.6025  102.0895     2020-10-01 06:00:00    -0.383
    -7.6025  102.0895     2020-10-01 07:00:00    -0.311
    -7.6025  102.0895     2020-10-01 08:00:00    -0.165
    -7.6025  102.0895     2020-10-01 09:00:00     0.020
    -7.6025  102.0895     2020-10-01 10:00:00     0.195
    -7.6025  102.0895     2020-10-01 11:00:00     0.316
    -7.6025  102.0895     2020-10-01 12:00:00     0.353
    -7.6025  102.0895     2020-10-01 13:00:00     0.297
    -7.6025  102.0895     2020-10-01 14:00:00     0.162
    -7.6025  102.0895     2020-10-01 15:00:00    -0.016
    -7.6025  102.0895     2020-10-01 16:00:00    -0.190
    -7.6025  102.0895     2020-10-01 17:00:00    -0.314
    -7.6025  102.0895     2020-10-01 18:00:00    -0.355
    -7.6025  102.0895     2020-10-01 19:00:00    -0.302
    -7.6025  102.0895     2020-10-01 20:00:00    -0.168
    -7.6025  102.0895     2020-10-01 21:00:00     0.013
    -7.6025  102.0895     2020-10-01 22:00:00     0.193
    -7.6025  102.0895     2020-10-01 23:00:00     0.326
    -7.6025  102.0895     2020-10-02 00:00:00     0.375
    -7.6025  102.0895     2020-10-02 01:00:00     0.327
    -7.6025  102.0895     2020-10-02 02:00:00     0.193
    -7.6025  102.0895     2020-10-02 03:00:00     0.006
    -7.6025  102.0895     2020-10-02 04:00:00    -0.186
    -7.6025  102.0895     2020-10-02 05:00:00    -0.333
    -7.6025  102.0895     2020-10-02 06:00:00    -0.397
    -7.6025  102.0895     2020-10-02 07:00:00    -0.359
    -7.6025  102.0895     2020-10-02 08:00:00    -0.229
    -7.6025  102.0895     2020-10-02 09:00:00    -0.039
    -7.6025  102.0895     2020-10-02 10:00:00     0.165
    -7.6025  102.0895     2020-10-02 11:00:00     0.330
    -7.6025  102.0895     2020-10-02 12:00:00     0.415
    -7.6025  102.0895     2020-10-02 13:00:00     0.397
    -7.6025  102.0895     2020-10-02 14:00:00     0.282
    -7.6025  102.0895     2020-10-02 15:00:00     0.098
    -7.6025  102.0895     2020-10-02 16:00:00    -0.107
    -7.6025  102.0895     2020-10-02 17:00:00    -0.283
    -7.6025  102.0895     2020-10-02 18:00:00    -0.385
    -7.6025  102.0895     2020-10-02 19:00:00    -0.387
    -7.6025  102.0895     2020-10-02 20:00:00    -0.292
    -7.6025  102.0895     2020-10-02 21:00:00    -0.124
    -7.6025  102.0895     2020-10-02 22:00:00     0.070
    -7.6025  102.0895     2020-10-02 23:00:00     0.241
    -7.6025  102.0895     2020-10-03 00:00:00     0.342
    -7.6025  102.0895     2020-10-03 01:00:00     0.346
    -7.6025  102.0895     2020-10-03 02:00:00     0.253
    -7.6025  102.0895     2020-10-03 03:00:00     0.086
    -7.6025  102.0895     2020-10-03 04:00:00    -0.110
    -7.6025  102.0895     2020-10-03 05:00:00    -0.282
    -7.6025  102.0895     2020-10-03 06:00:00    -0.384
    -7.6025  102.0895     2020-10-03 07:00:00    -0.387
    -7.6025  102.0895     2020-10-03 08:00:00    -0.287
    -7.6025  102.0895     2020-10-03 09:00:00    -0.107
    -7.6025  102.0895     2020-10-03 10:00:00     0.110
    -7.6025  102.0895     2020-10-03 11:00:00     0.309
    -7.6025  102.0895     2020-10-03 12:00:00     0.440
    -7.6025  102.0895     2020-10-03 13:00:00     0.471
    -7.6025  102.0895     2020-10-03 14:00:00     0.392
    -7.6025  102.0895     2020-10-03 15:00:00     0.224
    -7.6025  102.0895     2020-10-03 16:00:00     0.007
    -7.6025  102.0895     2020-10-03 17:00:00    -0.206
    -7.6025  102.0895     2020-10-03 18:00:00    -0.362
    -7.6025  102.0895     2020-10-03 19:00:00    -0.424
    -7.6025  102.0895     2020-10-03 20:00:00    -0.382
    -7.6025  102.0895     2020-10-03 21:00:00    -0.248
    -7.6025  102.0895     2020-10-03 22:00:00    -0.061
    -7.6025  102.0895     2020-10-03 23:00:00     0.128
    -7.6025  102.0895     2020-10-04 00:00:00     0.269
    -7.6025  102.0895     2020-10-04 01:00:00     0.324
    -7.6025  102.0895     2020-10-04 02:00:00     0.280
    -7.6025  102.0895     2020-10-04 03:00:00     0.149
    -7.6025  102.0895     2020-10-04 04:00:00    -0.033
    -7.6025  102.0895     2020-10-04 05:00:00    -0.215
    -7.6025  102.0895     2020-10-04 06:00:00    -0.347
    -7.6025  102.0895     2020-10-04 07:00:00    -0.390
    -7.6025  102.0895     2020-10-04 08:00:00    -0.329
    -7.6025  102.0895     2020-10-04 09:00:00    -0.175
    -7.6025  102.0895     2020-10-04 10:00:00     0.037
    -7.6025  102.0895     2020-10-04 11:00:00     0.255
    -7.6025  102.0895     2020-10-04 12:00:00     0.425
    -7.6025  102.0895     2020-10-04 13:00:00     0.504
    -7.6025  102.0895     2020-10-04 14:00:00     0.474
    -7.6025  102.0895     2020-10-04 15:00:00     0.340
    -7.6025  102.0895     2020-10-04 16:00:00     0.134
    -7.6025  102.0895     2020-10-04 17:00:00    -0.094
    -7.6025  102.0895     2020-10-04 18:00:00    -0.289
    -7.6025  102.0895     2020-10-04 19:00:00    -0.407
    -7.6025  102.0895     2020-10-04 20:00:00    -0.423
    -7.6025  102.0895     2020-10-04 21:00:00    -0.339
    -7.6025  102.0895     2020-10-04 22:00:00    -0.181
    -7.6025  102.0895     2020-10-04 23:00:00     0.005
    -7.6025  102.0895     2020-10-05 00:00:00     0.168
    -7.6025  102.0895     2020-10-05 01:00:00     0.265
    -7.6025  102.0895     2020-10-05 02:00:00     0.270
    -7.6025  102.0895     2020-10-05 03:00:00     0.184
    -7.6025  102.0895     2020-10-05 04:00:00     0.032
    -7.6025  102.0895     2020-10-05 05:00:00    -0.144
    -7.6025  102.0895     2020-10-05 06:00:00    -0.291
    -7.6025  102.0895     2020-10-05 07:00:00    -0.368
    -7.6025  102.0895     2020-10-05 08:00:00    -0.347
    -7.6025  102.0895     2020-10-05 09:00:00    -0.230
    -7.6025  102.0895     2020-10-05 10:00:00    -0.040
    -7.6025  102.0895     2020-10-05 11:00:00     0.179
    -7.6025  102.0895     2020-10-05 12:00:00     0.372
    -7.6025  102.0895     2020-10-05 13:00:00     0.494
    -7.6025  102.0895     2020-10-05 14:00:00     0.514
    -7.6025  102.0895     2020-10-05 15:00:00     0.427
    -7.6025  102.0895     2020-10-05 16:00:00     0.253
    -7.6025  102.0895     2020-10-05 17:00:00     0.033
    -7.6025  102.0895     2020-10-05 18:00:00    -0.181
    -7.6025  102.0895     2020-10-05 19:00:00    -0.340
    -7.6025  102.0895     2020-10-05 20:00:00    -0.411
    -7.6025  102.0895     2020-10-05 21:00:00    -0.383
