 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
     5.1854  133.2333     2020-10-01 00:00:00     0.174
     5.1854  133.2333     2020-10-01 01:00:00    -0.172
     5.1854  133.2333     2020-10-01 02:00:00    -0.483
     5.1854  133.2333     2020-10-01 03:00:00    -0.681
     5.1854  133.2333     2020-10-01 04:00:00    -0.715
     5.1854  133.2333     2020-10-01 05:00:00    -0.576
     5.1854  133.2333     2020-10-01 06:00:00    -0.298
     5.1854  133.2333     2020-10-01 07:00:00     0.049
     5.1854  133.2333     2020-10-01 08:00:00     0.378
     5.1854  133.2333     2020-10-01 09:00:00     0.604
     5.1854  133.2333     2020-10-01 10:00:00     0.671
     5.1854  133.2333     2020-10-01 11:00:00     0.564
     5.1854  133.2333     2020-10-01 12:00:00     0.311
     5.1854  133.2333     2020-10-01 13:00:00    -0.021
     5.1854  133.2333     2020-10-01 14:00:00    -0.346
     5.1854  133.2333     2020-10-01 15:00:00    -0.577
     5.1854  133.2333     2020-10-01 16:00:00    -0.655
     5.1854  133.2333     2020-10-01 17:00:00    -0.559
     5.1854  133.2333     2020-10-01 18:00:00    -0.312
     5.1854  133.2333     2020-10-01 19:00:00     0.021
     5.1854  133.2333     2020-10-01 20:00:00     0.354
     5.1854  133.2333     2020-10-01 21:00:00     0.599
     5.1854  133.2333     2020-10-01 22:00:00     0.693
     5.1854  133.2333     2020-10-01 23:00:00     0.610
     5.1854  133.2333     2020-10-02 00:00:00     0.370
     5.1854  133.2333     2020-10-02 01:00:00     0.034
     5.1854  133.2333     2020-10-02 02:00:00    -0.311
     5.1854  133.2333     2020-10-02 03:00:00    -0.577
     5.1854  133.2333     2020-10-02 04:00:00    -0.695
     5.1854  133.2333     2020-10-02 05:00:00    -0.632
     5.1854  133.2333     2020-10-02 06:00:00    -0.407
     5.1854  133.2333     2020-10-02 07:00:00    -0.075
     5.1854  133.2333     2020-10-02 08:00:00     0.277
     5.1854  133.2333     2020-10-02 09:00:00     0.559
     5.1854  133.2333     2020-10-02 10:00:00     0.696
     5.1854  133.2333     2020-10-02 11:00:00     0.653
     5.1854  133.2333     2020-10-02 12:00:00     0.440
     5.1854  133.2333     2020-10-02 13:00:00     0.111
     5.1854  133.2333     2020-10-02 14:00:00    -0.251
     5.1854  133.2333     2020-10-02 15:00:00    -0.553
     5.1854  133.2333     2020-10-02 16:00:00    -0.717
     5.1854  133.2333     2020-10-02 17:00:00    -0.702
     5.1854  133.2333     2020-10-02 18:00:00    -0.512
     5.1854  133.2333     2020-10-02 19:00:00    -0.195
     5.1854  133.2333     2020-10-02 20:00:00     0.166
     5.1854  133.2333     2020-10-02 21:00:00     0.480
     5.1854  133.2333     2020-10-02 22:00:00     0.668
     5.1854  133.2333     2020-10-02 23:00:00     0.681
     5.1854  133.2333     2020-10-03 00:00:00     0.520
     5.1854  133.2333     2020-10-03 01:00:00     0.228
     5.1854  133.2333     2020-10-03 02:00:00    -0.117
     5.1854  133.2333     2020-10-03 03:00:00    -0.424
     5.1854  133.2333     2020-10-03 04:00:00    -0.612
     5.1854  133.2333     2020-10-03 05:00:00    -0.631
     5.1854  133.2333     2020-10-03 06:00:00    -0.476
     5.1854  133.2333     2020-10-03 07:00:00    -0.186
     5.1854  133.2333     2020-10-03 08:00:00     0.162
     5.1854  133.2333     2020-10-03 09:00:00     0.477
     5.1854  133.2333     2020-10-03 10:00:00     0.675
     5.1854  133.2333     2020-10-03 11:00:00     0.703
     5.1854  133.2333     2020-10-03 12:00:00     0.550
     5.1854  133.2333     2020-10-03 13:00:00     0.252
     5.1854  133.2333     2020-10-03 14:00:00    -0.117
     5.1854  133.2333     2020-10-03 15:00:00    -0.466
     5.1854  133.2333     2020-10-03 16:00:00    -0.707
     5.1854  133.2333     2020-10-03 17:00:00    -0.780
     5.1854  133.2333     2020-10-03 18:00:00    -0.670
     5.1854  133.2333     2020-10-03 19:00:00    -0.404
     5.1854  133.2333     2020-10-03 20:00:00    -0.051
     5.1854  133.2333     2020-10-03 21:00:00     0.300
     5.1854  133.2333     2020-10-03 22:00:00     0.561
     5.1854  133.2333     2020-10-03 23:00:00     0.670
     5.1854  133.2333     2020-10-04 00:00:00     0.602
     5.1854  133.2333     2020-10-04 01:00:00     0.382
     5.1854  133.2333     2020-10-04 02:00:00     0.072
     5.1854  133.2333     2020-10-04 03:00:00    -0.244
     5.1854  133.2333     2020-10-04 04:00:00    -0.480
     5.1854  133.2333     2020-10-04 05:00:00    -0.571
     5.1854  133.2333     2020-10-04 06:00:00    -0.494
     5.1854  133.2333     2020-10-04 07:00:00    -0.268
     5.1854  133.2333     2020-10-04 08:00:00     0.048
     5.1854  133.2333     2020-10-04 09:00:00     0.370
     5.1854  133.2333     2020-10-04 10:00:00     0.611
     5.1854  133.2333     2020-10-04 11:00:00     0.705
     5.1854  133.2333     2020-10-04 12:00:00     0.622
     5.1854  133.2333     2020-10-04 13:00:00     0.380
     5.1854  133.2333     2020-10-04 14:00:00     0.035
     5.1854  133.2333     2020-10-04 15:00:00    -0.331
     5.1854  133.2333     2020-10-04 16:00:00    -0.627
     5.1854  133.2333     2020-10-04 17:00:00    -0.783
     5.1854  133.2333     2020-10-04 18:00:00    -0.762
     5.1854  133.2333     2020-10-04 19:00:00    -0.572
     5.1854  133.2333     2020-10-04 20:00:00    -0.263
     5.1854  133.2333     2020-10-04 21:00:00     0.087
     5.1854  133.2333     2020-10-04 22:00:00     0.391
     5.1854  133.2333     2020-10-04 23:00:00     0.577
     5.1854  133.2333     2020-10-05 00:00:00     0.604
     5.1854  133.2333     2020-10-05 01:00:00     0.473
     5.1854  133.2333     2020-10-05 02:00:00     0.226
     5.1854  133.2333     2020-10-05 03:00:00    -0.065
     5.1854  133.2333     2020-10-05 04:00:00    -0.318
     5.1854  133.2333     2020-10-05 05:00:00    -0.463
     5.1854  133.2333     2020-10-05 06:00:00    -0.459
     5.1854  133.2333     2020-10-05 07:00:00    -0.306
     5.1854  133.2333     2020-10-05 08:00:00    -0.045
     5.1854  133.2333     2020-10-05 09:00:00     0.256
     5.1854  133.2333     2020-10-05 10:00:00     0.514
     5.1854  133.2333     2020-10-05 11:00:00     0.659
     5.1854  133.2333     2020-10-05 12:00:00     0.647
     5.1854  133.2333     2020-10-05 13:00:00     0.475
     5.1854  133.2333     2020-10-05 14:00:00     0.180
     5.1854  133.2333     2020-10-05 15:00:00    -0.169
     5.1854  133.2333     2020-10-05 16:00:00    -0.491
     5.1854  133.2333     2020-10-05 17:00:00    -0.710
     5.1854  133.2333     2020-10-05 18:00:00    -0.775
     5.1854  133.2333     2020-10-05 19:00:00    -0.675
     5.1854  133.2333     2020-10-05 20:00:00    -0.438
     5.1854  133.2333     2020-10-05 21:00:00    -0.126
     5.1854  133.2333     2020-10-05 22:00:00     0.185
     5.1854  133.2333     2020-10-05 23:00:00     0.420
     5.1854  133.2333     2020-10-06 00:00:00     0.527
     5.1854  133.2333     2020-10-06 01:00:00     0.487
     5.1854  133.2333     2020-10-06 02:00:00     0.323
     5.1854  133.2333     2020-10-06 03:00:00     0.086
     5.1854  133.2333     2020-10-06 04:00:00    -0.153
     5.1854  133.2333     2020-10-06 05:00:00    -0.324
     5.1854  133.2333     2020-10-06 06:00:00    -0.378
     5.1854  133.2333     2020-10-06 07:00:00    -0.298
     5.1854  133.2333     2020-10-06 08:00:00    -0.105
     5.1854  133.2333     2020-10-06 09:00:00     0.152
     5.1854  133.2333     2020-10-06 10:00:00     0.402
     5.1854  133.2333     2020-10-06 11:00:00     0.576
     5.1854  133.2333     2020-10-06 12:00:00     0.624
     5.1854  133.2333     2020-10-06 13:00:00     0.526
     5.1854  133.2333     2020-10-06 14:00:00     0.299
     5.1854  133.2333     2020-10-06 15:00:00    -0.007
     5.1854  133.2333     2020-10-06 16:00:00    -0.323
     5.1854  133.2333     2020-10-06 17:00:00    -0.577
     5.1854  133.2333     2020-10-06 18:00:00    -0.713
     5.1854  133.2333     2020-10-06 19:00:00    -0.703
     5.1854  133.2333     2020-10-06 20:00:00    -0.554
     5.1854  133.2333     2020-10-06 21:00:00    -0.308
     5.1854  133.2333     2020-10-06 22:00:00    -0.026
     5.1854  133.2333     2020-10-06 23:00:00     0.224
     5.1854  133.2333     2020-10-07 00:00:00     0.386
     5.1854  133.2333     2020-10-07 01:00:00     0.428
     5.1854  133.2333     2020-10-07 02:00:00     0.351
     5.1854  133.2333     2020-10-07 03:00:00     0.188
     5.1854  133.2333     2020-10-07 04:00:00    -0.007
     5.1854  133.2333     2020-10-07 05:00:00    -0.175
     5.1854  133.2333     2020-10-07 06:00:00    -0.264
     5.1854  133.2333     2020-10-07 07:00:00    -0.247
     5.1854  133.2333     2020-10-07 08:00:00    -0.124
     5.1854  133.2333     2020-10-07 09:00:00     0.072
     5.1854  133.2333     2020-10-07 10:00:00     0.289
     5.1854  133.2333     2020-10-07 11:00:00     0.469
     5.1854  133.2333     2020-10-07 12:00:00     0.558
     5.1854  133.2333     2020-10-07 13:00:00     0.528
     5.1854  133.2333     2020-10-07 14:00:00     0.378
     5.1854  133.2333     2020-10-07 15:00:00     0.137
