 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
    -3.4652  105.9824     2020-10-01 00:00:00    -0.292
    -3.4652  105.9824     2020-10-01 01:00:00    -0.355
    -3.4652  105.9824     2020-10-01 02:00:00    -0.378
    -3.4652  105.9824     2020-10-01 03:00:00    -0.352
    -3.4652  105.9824     2020-10-01 04:00:00    -0.278
    -3.4652  105.9824     2020-10-01 05:00:00    -0.167
    -3.4652  105.9824     2020-10-01 06:00:00    -0.037
    -3.4652  105.9824     2020-10-01 07:00:00     0.089
    -3.4652  105.9824     2020-10-01 08:00:00     0.193
    -3.4652  105.9824     2020-10-01 09:00:00     0.258
    -3.4652  105.9824     2020-10-01 10:00:00     0.279
    -3.4652  105.9824     2020-10-01 11:00:00     0.260
    -3.4652  105.9824     2020-10-01 12:00:00     0.213
    -3.4652  105.9824     2020-10-01 13:00:00     0.154
    -3.4652  105.9824     2020-10-01 14:00:00     0.099
    -3.4652  105.9824     2020-10-01 15:00:00     0.061
    -3.4652  105.9824     2020-10-01 16:00:00     0.044
    -3.4652  105.9824     2020-10-01 17:00:00     0.046
    -3.4652  105.9824     2020-10-01 18:00:00     0.056
    -3.4652  105.9824     2020-10-01 19:00:00     0.063
    -3.4652  105.9824     2020-10-01 20:00:00     0.053
    -3.4652  105.9824     2020-10-01 21:00:00     0.020
    -3.4652  105.9824     2020-10-01 22:00:00    -0.038
    -3.4652  105.9824     2020-10-01 23:00:00    -0.112
    -3.4652  105.9824     2020-10-02 00:00:00    -0.187
    -3.4652  105.9824     2020-10-02 01:00:00    -0.249
    -3.4652  105.9824     2020-10-02 02:00:00    -0.280
    -3.4652  105.9824     2020-10-02 03:00:00    -0.271
    -3.4652  105.9824     2020-10-02 04:00:00    -0.221
    -3.4652  105.9824     2020-10-02 05:00:00    -0.136
    -3.4652  105.9824     2020-10-02 06:00:00    -0.032
    -3.4652  105.9824     2020-10-02 07:00:00     0.071
    -3.4652  105.9824     2020-10-02 08:00:00     0.157
    -3.4652  105.9824     2020-10-02 09:00:00     0.209
    -3.4652  105.9824     2020-10-02 10:00:00     0.222
    -3.4652  105.9824     2020-10-02 11:00:00     0.197
    -3.4652  105.9824     2020-10-02 12:00:00     0.147
    -3.4652  105.9824     2020-10-02 13:00:00     0.085
    -3.4652  105.9824     2020-10-02 14:00:00     0.027
    -3.4652  105.9824     2020-10-02 15:00:00    -0.012
    -3.4652  105.9824     2020-10-02 16:00:00    -0.028
    -3.4652  105.9824     2020-10-02 17:00:00    -0.022
    -3.4652  105.9824     2020-10-02 18:00:00    -0.000
    -3.4652  105.9824     2020-10-02 19:00:00     0.024
    -3.4652  105.9824     2020-10-02 20:00:00     0.038
    -3.4652  105.9824     2020-10-02 21:00:00     0.034
    -3.4652  105.9824     2020-10-02 22:00:00     0.007
    -3.4652  105.9824     2020-10-02 23:00:00    -0.039
    -3.4652  105.9824     2020-10-03 00:00:00    -0.092
    -3.4652  105.9824     2020-10-03 01:00:00    -0.140
    -3.4652  105.9824     2020-10-03 02:00:00    -0.167
    -3.4652  105.9824     2020-10-03 03:00:00    -0.166
    -3.4652  105.9824     2020-10-03 04:00:00    -0.132
    -3.4652  105.9824     2020-10-03 05:00:00    -0.070
    -3.4652  105.9824     2020-10-03 06:00:00     0.007
    -3.4652  105.9824     2020-10-03 07:00:00     0.085
    -3.4652  105.9824     2020-10-03 08:00:00     0.147
    -3.4652  105.9824     2020-10-03 09:00:00     0.181
    -3.4652  105.9824     2020-10-03 10:00:00     0.179
    -3.4652  105.9824     2020-10-03 11:00:00     0.145
    -3.4652  105.9824     2020-10-03 12:00:00     0.087
    -3.4652  105.9824     2020-10-03 13:00:00     0.019
    -3.4652  105.9824     2020-10-03 14:00:00    -0.044
    -3.4652  105.9824     2020-10-03 15:00:00    -0.089
    -3.4652  105.9824     2020-10-03 16:00:00    -0.109
    -3.4652  105.9824     2020-10-03 17:00:00    -0.103
    -3.4652  105.9824     2020-10-03 18:00:00    -0.076
    -3.4652  105.9824     2020-10-03 19:00:00    -0.041
    -3.4652  105.9824     2020-10-03 20:00:00    -0.007
    -3.4652  105.9824     2020-10-03 21:00:00     0.013
    -3.4652  105.9824     2020-10-03 22:00:00     0.016
    -3.4652  105.9824     2020-10-03 23:00:00     0.003
    -3.4652  105.9824     2020-10-04 00:00:00    -0.021
    -3.4652  105.9824     2020-10-04 01:00:00    -0.045
    -3.4652  105.9824     2020-10-04 02:00:00    -0.059
    -3.4652  105.9824     2020-10-04 03:00:00    -0.054
    -3.4652  105.9824     2020-10-04 04:00:00    -0.027
    -3.4652  105.9824     2020-10-04 05:00:00     0.019
    -3.4652  105.9824     2020-10-04 06:00:00     0.075
    -3.4652  105.9824     2020-10-04 07:00:00     0.128
    -3.4652  105.9824     2020-10-04 08:00:00     0.165
    -3.4652  105.9824     2020-10-04 09:00:00     0.177
    -3.4652  105.9824     2020-10-04 10:00:00     0.158
    -3.4652  105.9824     2020-10-04 11:00:00     0.110
    -3.4652  105.9824     2020-10-04 12:00:00     0.042
    -3.4652  105.9824     2020-10-04 13:00:00    -0.035
    -3.4652  105.9824     2020-10-04 14:00:00    -0.105
    -3.4652  105.9824     2020-10-04 15:00:00    -0.158
    -3.4652  105.9824     2020-10-04 16:00:00    -0.184
    -3.4652  105.9824     2020-10-04 17:00:00    -0.183
    -3.4652  105.9824     2020-10-04 18:00:00    -0.158
    -3.4652  105.9824     2020-10-04 19:00:00    -0.119
    -3.4652  105.9824     2020-10-04 20:00:00    -0.075
    -3.4652  105.9824     2020-10-04 21:00:00    -0.036
