 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
    -2.3369  107.0442     2020-10-01 00:00:00    -0.496
    -2.3369  107.0442     2020-10-01 01:00:00    -0.474
    -2.3369  107.0442     2020-10-01 02:00:00    -0.412
    -2.3369  107.0442     2020-10-01 03:00:00    -0.314
    -2.3369  107.0442     2020-10-01 04:00:00    -0.187
    -2.3369  107.0442     2020-10-01 05:00:00    -0.043
    -2.3369  107.0442     2020-10-01 06:00:00     0.102
    -2.3369  107.0442     2020-10-01 07:00:00     0.234
    -2.3369  107.0442     2020-10-01 08:00:00     0.339
    -2.3369  107.0442     2020-10-01 09:00:00     0.408
    -2.3369  107.0442     2020-10-01 10:00:00     0.437
    -2.3369  107.0442     2020-10-01 11:00:00     0.429
    -2.3369  107.0442     2020-10-01 12:00:00     0.389
    -2.3369  107.0442     2020-10-01 13:00:00     0.328
    -2.3369  107.0442     2020-10-01 14:00:00     0.254
    -2.3369  107.0442     2020-10-01 15:00:00     0.176
    -2.3369  107.0442     2020-10-01 16:00:00     0.100
    -2.3369  107.0442     2020-10-01 17:00:00     0.029
    -2.3369  107.0442     2020-10-01 18:00:00    -0.038
    -2.3369  107.0442     2020-10-01 19:00:00    -0.101
    -2.3369  107.0442     2020-10-01 20:00:00    -0.160
    -2.3369  107.0442     2020-10-01 21:00:00    -0.216
    -2.3369  107.0442     2020-10-01 22:00:00    -0.266
    -2.3369  107.0442     2020-10-01 23:00:00    -0.305
    -2.3369  107.0442     2020-10-02 00:00:00    -0.327
    -2.3369  107.0442     2020-10-02 01:00:00    -0.327
    -2.3369  107.0442     2020-10-02 02:00:00    -0.300
    -2.3369  107.0442     2020-10-02 03:00:00    -0.247
    -2.3369  107.0442     2020-10-02 04:00:00    -0.170
    -2.3369  107.0442     2020-10-02 05:00:00    -0.076
    -2.3369  107.0442     2020-10-02 06:00:00     0.023
    -2.3369  107.0442     2020-10-02 07:00:00     0.116
    -2.3369  107.0442     2020-10-02 08:00:00     0.193
    -2.3369  107.0442     2020-10-02 09:00:00     0.246
    -2.3369  107.0442     2020-10-02 10:00:00     0.271
    -2.3369  107.0442     2020-10-02 11:00:00     0.268
    -2.3369  107.0442     2020-10-02 12:00:00     0.241
    -2.3369  107.0442     2020-10-02 13:00:00     0.198
    -2.3369  107.0442     2020-10-02 14:00:00     0.147
    -2.3369  107.0442     2020-10-02 15:00:00     0.095
    -2.3369  107.0442     2020-10-02 16:00:00     0.048
    -2.3369  107.0442     2020-10-02 17:00:00     0.009
    -2.3369  107.0442     2020-10-02 18:00:00    -0.022
    -2.3369  107.0442     2020-10-02 19:00:00    -0.046
    -2.3369  107.0442     2020-10-02 20:00:00    -0.067
    -2.3369  107.0442     2020-10-02 21:00:00    -0.086
    -2.3369  107.0442     2020-10-02 22:00:00    -0.105
    -2.3369  107.0442     2020-10-02 23:00:00    -0.122
    -2.3369  107.0442     2020-10-03 00:00:00    -0.135
    -2.3369  107.0442     2020-10-03 01:00:00    -0.140
    -2.3369  107.0442     2020-10-03 02:00:00    -0.134
    -2.3369  107.0442     2020-10-03 03:00:00    -0.115
    -2.3369  107.0442     2020-10-03 04:00:00    -0.083
    -2.3369  107.0442     2020-10-03 05:00:00    -0.042
    -2.3369  107.0442     2020-10-03 06:00:00     0.005
    -2.3369  107.0442     2020-10-03 07:00:00     0.050
    -2.3369  107.0442     2020-10-03 08:00:00     0.086
    -2.3369  107.0442     2020-10-03 09:00:00     0.108
    -2.3369  107.0442     2020-10-03 10:00:00     0.113
    -2.3369  107.0442     2020-10-03 11:00:00     0.100
    -2.3369  107.0442     2020-10-03 12:00:00     0.074
    -2.3369  107.0442     2020-10-03 13:00:00     0.039
    -2.3369  107.0442     2020-10-03 14:00:00     0.002
    -2.3369  107.0442     2020-10-03 15:00:00    -0.031
    -2.3369  107.0442     2020-10-03 16:00:00    -0.054
    -2.3369  107.0442     2020-10-03 17:00:00    -0.064
    -2.3369  107.0442     2020-10-03 18:00:00    -0.061
    -2.3369  107.0442     2020-10-03 19:00:00    -0.047
    -2.3369  107.0442     2020-10-03 20:00:00    -0.025
    -2.3369  107.0442     2020-10-03 21:00:00    -0.001
    -2.3369  107.0442     2020-10-03 22:00:00     0.021
    -2.3369  107.0442     2020-10-03 23:00:00     0.040
    -2.3369  107.0442     2020-10-04 00:00:00     0.053
    -2.3369  107.0442     2020-10-04 01:00:00     0.060
    -2.3369  107.0442     2020-10-04 02:00:00     0.062
    -2.3369  107.0442     2020-10-04 03:00:00     0.062
    -2.3369  107.0442     2020-10-04 04:00:00     0.060
    -2.3369  107.0442     2020-10-04 05:00:00     0.057
    -2.3369  107.0442     2020-10-04 06:00:00     0.053
    -2.3369  107.0442     2020-10-04 07:00:00     0.045
    -2.3369  107.0442     2020-10-04 08:00:00     0.032
    -2.3369  107.0442     2020-10-04 09:00:00     0.012
