 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
     3.3048  104.5668     2020-10-01 00:00:00     0.640
     3.3048  104.5668     2020-10-01 01:00:00     0.810
     3.3048  104.5668     2020-10-01 02:00:00     0.814
     3.3048  104.5668     2020-10-01 03:00:00     0.656
     3.3048  104.5668     2020-10-01 04:00:00     0.379
     3.3048  104.5668     2020-10-01 05:00:00     0.053
     3.3048  104.5668     2020-10-01 06:00:00    -0.241
     3.3048  104.5668     2020-10-01 07:00:00    -0.434
     3.3048  104.5668     2020-10-01 08:00:00    -0.484
     3.3048  104.5668     2020-10-01 09:00:00    -0.386
     3.3048  104.5668     2020-10-01 10:00:00    -0.177
     3.3048  104.5668     2020-10-01 11:00:00     0.079
     3.3048  104.5668     2020-10-01 12:00:00     0.306
     3.3048  104.5668     2020-10-01 13:00:00     0.435
     3.3048  104.5668     2020-10-01 14:00:00     0.424
     3.3048  104.5668     2020-10-01 15:00:00     0.271
     3.3048  104.5668     2020-10-01 16:00:00     0.010
     3.3048  104.5668     2020-10-01 17:00:00    -0.293
     3.3048  104.5668     2020-10-01 18:00:00    -0.558
     3.3048  104.5668     2020-10-01 19:00:00    -0.713
     3.3048  104.5668     2020-10-01 20:00:00    -0.712
     3.3048  104.5668     2020-10-01 21:00:00    -0.546
     3.3048  104.5668     2020-10-01 22:00:00    -0.252
     3.3048  104.5668     2020-10-01 23:00:00     0.105
     3.3048  104.5668     2020-10-02 00:00:00     0.440
     3.3048  104.5668     2020-10-02 01:00:00     0.673
     3.3048  104.5668     2020-10-02 02:00:00     0.750
     3.3048  104.5668     2020-10-02 03:00:00     0.654
     3.3048  104.5668     2020-10-02 04:00:00     0.411
     3.3048  104.5668     2020-10-02 05:00:00     0.086
     3.3048  104.5668     2020-10-02 06:00:00    -0.240
     3.3048  104.5668     2020-10-02 07:00:00    -0.484
     3.3048  104.5668     2020-10-02 08:00:00    -0.586
     3.3048  104.5668     2020-10-02 09:00:00    -0.523
     3.3048  104.5668     2020-10-02 10:00:00    -0.315
     3.3048  104.5668     2020-10-02 11:00:00    -0.019
     3.3048  104.5668     2020-10-02 12:00:00     0.284
     3.3048  104.5668     2020-10-02 13:00:00     0.514
     3.3048  104.5668     2020-10-02 14:00:00     0.606
     3.3048  104.5668     2020-10-02 15:00:00     0.536
     3.3048  104.5668     2020-10-02 16:00:00     0.318
     3.3048  104.5668     2020-10-02 17:00:00     0.009
     3.3048  104.5668     2020-10-02 18:00:00    -0.312
     3.3048  104.5668     2020-10-02 19:00:00    -0.562
     3.3048  104.5668     2020-10-02 20:00:00    -0.676
     3.3048  104.5668     2020-10-02 21:00:00    -0.623
     3.3048  104.5668     2020-10-02 22:00:00    -0.414
     3.3048  104.5668     2020-10-02 23:00:00    -0.104
     3.3048  104.5668     2020-10-03 00:00:00     0.229
     3.3048  104.5668     2020-10-03 01:00:00     0.499
     3.3048  104.5668     2020-10-03 02:00:00     0.637
     3.3048  104.5668     2020-10-03 03:00:00     0.607
     3.3048  104.5668     2020-10-03 04:00:00     0.415
     3.3048  104.5668     2020-10-03 05:00:00     0.110
     3.3048  104.5668     2020-10-03 06:00:00    -0.228
     3.3048  104.5668     2020-10-03 07:00:00    -0.513
     3.3048  104.5668     2020-10-03 08:00:00    -0.671
