 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
     3.3048  125.4474     2020-10-01 00:00:00     0.365
     3.3048  125.4474     2020-10-01 01:00:00    -0.093
     3.3048  125.4474     2020-10-01 02:00:00    -0.525
     3.3048  125.4474     2020-10-01 03:00:00    -0.823
     3.3048  125.4474     2020-10-01 04:00:00    -0.911
     3.3048  125.4474     2020-10-01 05:00:00    -0.767
     3.3048  125.4474     2020-10-01 06:00:00    -0.428
     3.3048  125.4474     2020-10-01 07:00:00     0.015
     3.3048  125.4474     2020-10-01 08:00:00     0.449
     3.3048  125.4474     2020-10-01 09:00:00     0.759
     3.3048  125.4474     2020-10-01 10:00:00     0.864
     3.3048  125.4474     2020-10-01 11:00:00     0.736
     3.3048  125.4474     2020-10-01 12:00:00     0.408
     3.3048  125.4474     2020-10-01 13:00:00    -0.034
     3.3048  125.4474     2020-10-01 14:00:00    -0.474
     3.3048  125.4474     2020-10-01 15:00:00    -0.797
     3.3048  125.4474     2020-10-01 16:00:00    -0.915
     3.3048  125.4474     2020-10-01 17:00:00    -0.795
     3.3048  125.4474     2020-10-01 18:00:00    -0.466
     3.3048  125.4474     2020-10-01 19:00:00    -0.011
     3.3048  125.4474     2020-10-01 20:00:00     0.454
     3.3048  125.4474     2020-10-01 21:00:00     0.807
     3.3048  125.4474     2020-10-01 22:00:00     0.958
     3.3048  125.4474     2020-10-01 23:00:00     0.865
     3.3048  125.4474     2020-10-02 00:00:00     0.552
     3.3048  125.4474     2020-10-02 01:00:00     0.099
     3.3048  125.4474     2020-10-02 02:00:00    -0.378
     3.3048  125.4474     2020-10-02 03:00:00    -0.755
     3.3048  125.4474     2020-10-02 04:00:00    -0.934
     3.3048  125.4474     2020-10-02 05:00:00    -0.868
     3.3048  125.4474     2020-10-02 06:00:00    -0.575
     3.3048  125.4474     2020-10-02 07:00:00    -0.130
     3.3048  125.4474     2020-10-02 08:00:00     0.350
     3.3048  125.4474     2020-10-02 09:00:00     0.742
     3.3048  125.4474     2020-10-02 10:00:00     0.942
     3.3048  125.4474     2020-10-02 11:00:00     0.897
     3.3048  125.4474     2020-10-02 12:00:00     0.617
     3.3048  125.4474     2020-10-02 13:00:00     0.174
     3.3048  125.4474     2020-10-02 14:00:00    -0.318
     3.3048  125.4474     2020-10-02 15:00:00    -0.732
     3.3048  125.4474     2020-10-02 16:00:00    -0.960
     3.3048  125.4474     2020-10-02 17:00:00    -0.945
     3.3048  125.4474     2020-10-02 18:00:00    -0.690
     3.3048  125.4474     2020-10-02 19:00:00    -0.260
     3.3048  125.4474     2020-10-02 20:00:00     0.232
     3.3048  125.4474     2020-10-02 21:00:00     0.659
     3.3048  125.4474     2020-10-02 22:00:00     0.912
     3.3048  125.4474     2020-10-02 23:00:00     0.923
     3.3048  125.4474     2020-10-03 00:00:00     0.693
     3.3048  125.4474     2020-10-03 01:00:00     0.282
