 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
    -2.3369  108.4598     2020-10-01 00:00:00    -0.398
    -2.3369  108.4598     2020-10-01 01:00:00    -0.342
    -2.3369  108.4598     2020-10-01 02:00:00    -0.271
    -2.3369  108.4598     2020-10-01 03:00:00    -0.196
    -2.3369  108.4598     2020-10-01 04:00:00    -0.122
    -2.3369  108.4598     2020-10-01 05:00:00    -0.053
    -2.3369  108.4598     2020-10-01 06:00:00     0.011
    -2.3369  108.4598     2020-10-01 07:00:00     0.071
    -2.3369  108.4598     2020-10-01 08:00:00     0.131
    -2.3369  108.4598     2020-10-01 09:00:00     0.191
    -2.3369  108.4598     2020-10-01 10:00:00     0.249
    -2.3369  108.4598     2020-10-01 11:00:00     0.301
    -2.3369  108.4598     2020-10-01 12:00:00     0.339
    -2.3369  108.4598     2020-10-01 13:00:00     0.355
    -2.3369  108.4598     2020-10-01 14:00:00     0.343
    -2.3369  108.4598     2020-10-01 15:00:00     0.298
    -2.3369  108.4598     2020-10-01 16:00:00     0.223
    -2.3369  108.4598     2020-10-01 17:00:00     0.124
    -2.3369  108.4598     2020-10-01 18:00:00     0.014
    -2.3369  108.4598     2020-10-01 19:00:00    -0.096
    -2.3369  108.4598     2020-10-01 20:00:00    -0.190
    -2.3369  108.4598     2020-10-01 21:00:00    -0.257
    -2.3369  108.4598     2020-10-01 22:00:00    -0.292
    -2.3369  108.4598     2020-10-01 23:00:00    -0.295
    -2.3369  108.4598     2020-10-02 00:00:00    -0.269
    -2.3369  108.4598     2020-10-02 01:00:00    -0.225
    -2.3369  108.4598     2020-10-02 02:00:00    -0.173
    -2.3369  108.4598     2020-10-02 03:00:00    -0.123
    -2.3369  108.4598     2020-10-02 04:00:00    -0.080
    -2.3369  108.4598     2020-10-02 05:00:00    -0.047
    -2.3369  108.4598     2020-10-02 06:00:00    -0.021
    -2.3369  108.4598     2020-10-02 07:00:00     0.001
    -2.3369  108.4598     2020-10-02 08:00:00     0.026
    -2.3369  108.4598     2020-10-02 09:00:00     0.057
    -2.3369  108.4598     2020-10-02 10:00:00     0.097
    -2.3369  108.4598     2020-10-02 11:00:00     0.141
    -2.3369  108.4598     2020-10-02 12:00:00     0.183
    -2.3369  108.4598     2020-10-02 13:00:00     0.214
    -2.3369  108.4598     2020-10-02 14:00:00     0.226
    -2.3369  108.4598     2020-10-02 15:00:00     0.213
    -2.3369  108.4598     2020-10-02 16:00:00     0.174
    -2.3369  108.4598     2020-10-02 17:00:00     0.112
    -2.3369  108.4598     2020-10-02 18:00:00     0.037
    -2.3369  108.4598     2020-10-02 19:00:00    -0.039
    -2.3369  108.4598     2020-10-02 20:00:00    -0.104
    -2.3369  108.4598     2020-10-02 21:00:00    -0.149
    -2.3369  108.4598     2020-10-02 22:00:00    -0.166
    -2.3369  108.4598     2020-10-02 23:00:00    -0.156
    -2.3369  108.4598     2020-10-03 00:00:00    -0.125
    -2.3369  108.4598     2020-10-03 01:00:00    -0.082
    -2.3369  108.4598     2020-10-03 02:00:00    -0.039
    -2.3369  108.4598     2020-10-03 03:00:00    -0.005
    -2.3369  108.4598     2020-10-03 04:00:00     0.013
    -2.3369  108.4598     2020-10-03 05:00:00     0.014
    -2.3369  108.4598     2020-10-03 06:00:00     0.001
    -2.3369  108.4598     2020-10-03 07:00:00    -0.018
    -2.3369  108.4598     2020-10-03 08:00:00    -0.035
    -2.3369  108.4598     2020-10-03 09:00:00    -0.042
    -2.3369  108.4598     2020-10-03 10:00:00    -0.034
    -2.3369  108.4598     2020-10-03 11:00:00    -0.013
    -2.3369  108.4598     2020-10-03 12:00:00     0.018
    -2.3369  108.4598     2020-10-03 13:00:00     0.050
    -2.3369  108.4598     2020-10-03 14:00:00     0.074
    -2.3369  108.4598     2020-10-03 15:00:00     0.084
    -2.3369  108.4598     2020-10-03 16:00:00     0.074
    -2.3369  108.4598     2020-10-03 17:00:00     0.047
    -2.3369  108.4598     2020-10-03 18:00:00     0.009
    -2.3369  108.4598     2020-10-03 19:00:00    -0.031
    -2.3369  108.4598     2020-10-03 20:00:00    -0.061
    -2.3369  108.4598     2020-10-03 21:00:00    -0.074
    -2.3369  108.4598     2020-10-03 22:00:00    -0.065
    -2.3369  108.4598     2020-10-03 23:00:00    -0.033
    -2.3369  108.4598     2020-10-04 00:00:00     0.014
    -2.3369  108.4598     2020-10-04 01:00:00     0.066
    -2.3369  108.4598     2020-10-04 02:00:00     0.111
    -2.3369  108.4598     2020-10-04 03:00:00     0.139
    -2.3369  108.4598     2020-10-04 04:00:00     0.142
    -2.3369  108.4598     2020-10-04 05:00:00     0.119
    -2.3369  108.4598     2020-10-04 06:00:00     0.074
    -2.3369  108.4598     2020-10-04 07:00:00     0.017
    -2.3369  108.4598     2020-10-04 08:00:00    -0.042
    -2.3369  108.4598     2020-10-04 09:00:00    -0.092
    -2.3369  108.4598     2020-10-04 10:00:00    -0.125
    -2.3369  108.4598     2020-10-04 11:00:00    -0.137
