 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
     3.3048  131.4638     2020-10-01 00:00:00     0.177
     3.3048  131.4638     2020-10-01 01:00:00    -0.182
     3.3048  131.4638     2020-10-01 02:00:00    -0.504
     3.3048  131.4638     2020-10-01 03:00:00    -0.706
     3.3048  131.4638     2020-10-01 04:00:00    -0.737
     3.3048  131.4638     2020-10-01 05:00:00    -0.588
     3.3048  131.4638     2020-10-01 06:00:00    -0.297
     3.3048  131.4638     2020-10-01 07:00:00     0.062
     3.3048  131.4638     2020-10-01 08:00:00     0.399
     3.3048  131.4638     2020-10-01 09:00:00     0.627
     3.3048  131.4638     2020-10-01 10:00:00     0.689
     3.3048  131.4638     2020-10-01 11:00:00     0.570
     3.3048  131.4638     2020-10-01 12:00:00     0.303
     3.3048  131.4638     2020-10-01 13:00:00    -0.043
     3.3048  131.4638     2020-10-01 14:00:00    -0.377
     3.3048  131.4638     2020-10-01 15:00:00    -0.611
     3.3048  131.4638     2020-10-01 16:00:00    -0.683
     3.3048  131.4638     2020-10-01 17:00:00    -0.573
     3.3048  131.4638     2020-10-01 18:00:00    -0.310
     3.3048  131.4638     2020-10-01 19:00:00     0.039
     3.3048  131.4638     2020-10-01 20:00:00     0.384
     3.3048  131.4638     2020-10-01 21:00:00     0.635
     3.3048  131.4638     2020-10-01 22:00:00     0.725
     3.3048  131.4638     2020-10-01 23:00:00     0.631
     3.3048  131.4638     2020-10-02 00:00:00     0.375
     3.3048  131.4638     2020-10-02 01:00:00     0.023
     3.3048  131.4638     2020-10-02 02:00:00    -0.335
     3.3048  131.4638     2020-10-02 03:00:00    -0.607
     3.3048  131.4638     2020-10-02 04:00:00    -0.721
     3.3048  131.4638     2020-10-02 05:00:00    -0.649
     3.3048  131.4638     2020-10-02 06:00:00    -0.409
     3.3048  131.4638     2020-10-02 07:00:00    -0.061
     3.3048  131.4638     2020-10-02 08:00:00     0.303
     3.3048  131.4638     2020-10-02 09:00:00     0.589
     3.3048  131.4638     2020-10-02 10:00:00     0.724
     3.3048  131.4638     2020-10-02 11:00:00     0.670
     3.3048  131.4638     2020-10-02 12:00:00     0.441
     3.3048  131.4638     2020-10-02 13:00:00     0.095
     3.3048  131.4638     2020-10-02 14:00:00    -0.280
     3.3048  131.4638     2020-10-02 15:00:00    -0.587
     3.3048  131.4638     2020-10-02 16:00:00    -0.749
     3.3048  131.4638     2020-10-02 17:00:00    -0.724
     3.3048  131.4638     2020-10-02 18:00:00    -0.517
     3.3048  131.4638     2020-10-02 19:00:00    -0.183
     3.3048  131.4638     2020-10-02 20:00:00     0.192
     3.3048  131.4638     2020-10-02 21:00:00     0.514
     3.3048  131.4638     2020-10-02 22:00:00     0.700
     3.3048  131.4638     2020-10-02 23:00:00     0.704
     3.3048  131.4638     2020-10-03 00:00:00     0.528
     3.3048  131.4638     2020-10-03 01:00:00     0.218
     3.3048  131.4638     2020-10-03 02:00:00    -0.142
     3.3048  131.4638     2020-10-03 03:00:00    -0.457
     3.3048  131.4638     2020-10-03 04:00:00    -0.645
     3.3048  131.4638     2020-10-03 05:00:00    -0.654
     3.3048  131.4638     2020-10-03 06:00:00    -0.483
     3.3048  131.4638     2020-10-03 07:00:00    -0.175
     3.3048  131.4638     2020-10-03 08:00:00     0.188
     3.3048  131.4638     2020-10-03 09:00:00     0.512
     3.3048  131.4638     2020-10-03 10:00:00     0.711
     3.3048  131.4638     2020-10-03 11:00:00     0.730
     3.3048  131.4638     2020-10-03 12:00:00     0.561
     3.3048  131.4638     2020-10-03 13:00:00     0.245
     3.3048  131.4638     2020-10-03 14:00:00    -0.140
     3.3048  131.4638     2020-10-03 15:00:00    -0.499
     3.3048  131.4638     2020-10-03 16:00:00    -0.741
     3.3048  131.4638     2020-10-03 17:00:00    -0.807
     3.3048  131.4638     2020-10-03 18:00:00    -0.682
     3.3048  131.4638     2020-10-03 19:00:00    -0.398
     3.3048  131.4638     2020-10-03 20:00:00    -0.030
     3.3048  131.4638     2020-10-03 21:00:00     0.331
     3.3048  131.4638     2020-10-03 22:00:00     0.593
     3.3048  131.4638     2020-10-03 23:00:00     0.694
     3.3048  131.4638     2020-10-04 00:00:00     0.612
     3.3048  131.4638     2020-10-04 01:00:00     0.374
     3.3048  131.4638     2020-10-04 02:00:00     0.047
     3.3048  131.4638     2020-10-04 03:00:00    -0.280
     3.3048  131.4638     2020-10-04 04:00:00    -0.517
     3.3048  131.4638     2020-10-04 05:00:00    -0.601
     3.3048  131.4638     2020-10-04 06:00:00    -0.508
     3.3048  131.4638     2020-10-04 07:00:00    -0.262
     3.3048  131.4638     2020-10-04 08:00:00     0.072
     3.3048  131.4638     2020-10-04 09:00:00     0.406
     3.3048  131.4638     2020-10-04 10:00:00     0.651
     3.3048  131.4638     2020-10-04 11:00:00     0.740
     3.3048  131.4638     2020-10-04 12:00:00     0.644
     3.3048  131.4638     2020-10-04 13:00:00     0.384
