 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
    -0.4563  119.4309     2020-10-01 00:00:00     0.395
    -0.4563  119.4309     2020-10-01 01:00:00    -0.062
    -0.4563  119.4309     2020-10-01 02:00:00    -0.497
    -0.4563  119.4309     2020-10-01 03:00:00    -0.798
    -0.4563  119.4309     2020-10-01 04:00:00    -0.892
    -0.4563  119.4309     2020-10-01 05:00:00    -0.758
    -0.4563  119.4309     2020-10-01 06:00:00    -0.431
    -0.4563  119.4309     2020-10-01 07:00:00    -0.001
    -0.4563  119.4309     2020-10-01 08:00:00     0.419
    -0.4563  119.4309     2020-10-01 09:00:00     0.717
    -0.4563  119.4309     2020-10-01 10:00:00     0.814
    -0.4563  119.4309     2020-10-01 11:00:00     0.683
    -0.4563  119.4309     2020-10-01 12:00:00     0.357
    -0.4563  119.4309     2020-10-01 13:00:00    -0.076
    -0.4563  119.4309     2020-10-01 14:00:00    -0.503
    -0.4563  119.4309     2020-10-01 15:00:00    -0.808
    -0.4563  119.4309     2020-10-01 16:00:00    -0.907
    -0.4563  119.4309     2020-10-01 17:00:00    -0.771
    -0.4563  119.4309     2020-10-01 18:00:00    -0.430
    -0.4563  119.4309     2020-10-01 19:00:00     0.031
    -0.4563  119.4309     2020-10-01 20:00:00     0.495
    -0.4563  119.4309     2020-10-01 21:00:00     0.841
    -0.4563  119.4309     2020-10-01 22:00:00     0.980
    -0.4563  119.4309     2020-10-01 23:00:00     0.874
    -0.4563  119.4309     2020-10-02 00:00:00     0.550
    -0.4563  119.4309     2020-10-02 01:00:00     0.089
    -0.4563  119.4309     2020-10-02 02:00:00    -0.390
    -0.4563  119.4309     2020-10-02 03:00:00    -0.764
    -0.4563  119.4309     2020-10-02 04:00:00    -0.936
    -0.4563  119.4309     2020-10-02 05:00:00    -0.863
    -0.4563  119.4309     2020-10-02 06:00:00    -0.563
    -0.4563  119.4309     2020-10-02 07:00:00    -0.116
    -0.4563  119.4309     2020-10-02 08:00:00     0.361
    -0.4563  119.4309     2020-10-02 09:00:00     0.744
    -0.4563  119.4309     2020-10-02 10:00:00     0.930
    -0.4563  119.4309     2020-10-02 11:00:00     0.872
    -0.4563  119.4309     2020-10-02 12:00:00     0.582
    -0.4563  119.4309     2020-10-02 13:00:00     0.135
    -0.4563  119.4309     2020-10-02 14:00:00    -0.352
    -0.4563  119.4309     2020-10-02 15:00:00    -0.753
    -0.4563  119.4309     2020-10-02 16:00:00    -0.962
    -0.4563  119.4309     2020-10-02 17:00:00    -0.925
    -0.4563  119.4309     2020-10-02 18:00:00    -0.651
    -0.4563  119.4309     2020-10-02 19:00:00    -0.209
    -0.4563  119.4309     2020-10-02 20:00:00     0.284
    -0.4563  119.4309     2020-10-02 21:00:00     0.702
    -0.4563  119.4309     2020-10-02 22:00:00     0.934
    -0.4563  119.4309     2020-10-02 23:00:00     0.921
    -0.4563  119.4309     2020-10-03 00:00:00     0.665
    -0.4563  119.4309     2020-10-03 01:00:00     0.235
    -0.4563  119.4309     2020-10-03 02:00:00    -0.259
    -0.4563  119.4309     2020-10-03 03:00:00    -0.685
    -0.4563  119.4309     2020-10-03 04:00:00    -0.931
    -0.4563  119.4309     2020-10-03 05:00:00    -0.932
    -0.4563  119.4309     2020-10-03 06:00:00    -0.685
    -0.4563  119.4309     2020-10-03 07:00:00    -0.253
    -0.4563  119.4309     2020-10-03 08:00:00     0.254
    -0.4563  119.4309     2020-10-03 09:00:00     0.703
    -0.4563  119.4309     2020-10-03 10:00:00     0.980
    -0.4563  119.4309     2020-10-03 11:00:00     1.011
    -0.4563  119.4309     2020-10-03 12:00:00     0.788
    -0.4563  119.4309     2020-10-03 13:00:00     0.368
    -0.4563  119.4309     2020-10-03 14:00:00    -0.142
    -0.4563  119.4309     2020-10-03 15:00:00    -0.612
    -0.4563  119.4309     2020-10-03 16:00:00    -0.922
    -0.4563  119.4309     2020-10-03 17:00:00    -0.994
    -0.4563  119.4309     2020-10-03 18:00:00    -0.814
    -0.4563  119.4309     2020-10-03 19:00:00    -0.430
    -0.4563  119.4309     2020-10-03 20:00:00     0.053
    -0.4563  119.4309     2020-10-03 21:00:00     0.508
    -0.4563  119.4309     2020-10-03 22:00:00     0.816
    -0.4563  119.4309     2020-10-03 23:00:00     0.895
    -0.4563  119.4309     2020-10-04 00:00:00     0.726
    -0.4563  119.4309     2020-10-04 01:00:00     0.355
    -0.4563  119.4309     2020-10-04 02:00:00    -0.120
    -0.4563  119.4309     2020-10-04 03:00:00    -0.571
    -0.4563  119.4309     2020-10-04 04:00:00    -0.876
    -0.4563  119.4309     2020-10-04 05:00:00    -0.954
    -0.4563  119.4309     2020-10-04 06:00:00    -0.778
    -0.4563  119.4309     2020-10-04 07:00:00    -0.390
    -0.4563  119.4309     2020-10-04 08:00:00     0.111
    -0.4563  119.4309     2020-10-04 09:00:00     0.601
    -0.4563  119.4309     2020-10-04 10:00:00     0.953
    -0.4563  119.4309     2020-10-04 11:00:00     1.078
    -0.4563  119.4309     2020-10-04 12:00:00     0.944
    -0.4563  119.4309     2020-10-04 13:00:00     0.586
    -0.4563  119.4309     2020-10-04 14:00:00     0.094
    -0.4563  119.4309     2020-10-04 15:00:00    -0.407
    -0.4563  119.4309     2020-10-04 16:00:00    -0.792
    -0.4563  119.4309     2020-10-04 17:00:00    -0.967
    -0.4563  119.4309     2020-10-04 18:00:00    -0.894
    -0.4563  119.4309     2020-10-04 19:00:00    -0.599
    -0.4563  119.4309     2020-10-04 20:00:00    -0.165
    -0.4563  119.4309     2020-10-04 21:00:00     0.289
    -0.4563  119.4309     2020-10-04 22:00:00     0.643
    -0.4563  119.4309     2020-10-04 23:00:00     0.801
    -0.4563  119.4309     2020-10-05 00:00:00     0.723
    -0.4563  119.4309     2020-10-05 01:00:00     0.431
    -0.4563  119.4309     2020-10-05 02:00:00     0.006
    -0.4563  119.4309     2020-10-05 03:00:00    -0.438
    -0.4563  119.4309     2020-10-05 04:00:00    -0.779
    -0.4563  119.4309     2020-10-05 05:00:00    -0.923
    -0.4563  119.4309     2020-10-05 06:00:00    -0.826
    -0.4563  119.4309     2020-10-05 07:00:00    -0.507
    -0.4563  119.4309     2020-10-05 08:00:00    -0.042
    -0.4563  119.4309     2020-10-05 09:00:00     0.453
    -0.4563  119.4309     2020-10-05 10:00:00     0.854
    -0.4563  119.4309     2020-10-05 11:00:00     1.063
    -0.4563  119.4309     2020-10-05 12:00:00     1.027
    -0.4563  119.4309     2020-10-05 13:00:00     0.756
    -0.4563  119.4309     2020-10-05 14:00:00     0.322
    -0.4563  119.4309     2020-10-05 15:00:00    -0.169
    -0.4563  119.4309     2020-10-05 16:00:00    -0.593
    -0.4563  119.4309     2020-10-05 17:00:00    -0.849
