 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
     4.0570   98.9043     2020-10-01 00:00:00    -0.671
     4.0570   98.9043     2020-10-01 01:00:00    -0.624
     4.0570   98.9043     2020-10-01 02:00:00    -0.394
     4.0570   98.9043     2020-10-01 03:00:00    -0.043
     4.0570   98.9043     2020-10-01 04:00:00     0.334
     4.0570   98.9043     2020-10-01 05:00:00     0.633
     4.0570   98.9043     2020-10-01 06:00:00     0.769
     4.0570   98.9043     2020-10-01 07:00:00     0.700
     4.0570   98.9043     2020-10-01 08:00:00     0.438
     4.0570   98.9043     2020-10-01 09:00:00     0.044
     4.0570   98.9043     2020-10-01 10:00:00    -0.382
     4.0570   98.9043     2020-10-01 11:00:00    -0.733
     4.0570   98.9043     2020-10-01 12:00:00    -0.916
     4.0570   98.9043     2020-10-01 13:00:00    -0.883
     4.0570   98.9043     2020-10-01 14:00:00    -0.638
     4.0570   98.9043     2020-10-01 15:00:00    -0.240
     4.0570   98.9043     2020-10-01 16:00:00     0.213
     4.0570   98.9043     2020-10-01 17:00:00     0.608
     4.0570   98.9043     2020-10-01 18:00:00     0.847
     4.0570   98.9043     2020-10-01 19:00:00     0.874
     4.0570   98.9043     2020-10-01 20:00:00     0.684
     4.0570   98.9043     2020-10-01 21:00:00     0.331
     4.0570   98.9043     2020-10-01 22:00:00    -0.092
     4.0570   98.9043     2020-10-01 23:00:00    -0.474
     4.0570   98.9043     2020-10-02 00:00:00    -0.714
     4.0570   98.9043     2020-10-02 01:00:00    -0.752
     4.0570   98.9043     2020-10-02 02:00:00    -0.579
     4.0570   98.9043     2020-10-02 03:00:00    -0.242
     4.0570   98.9043     2020-10-02 04:00:00     0.166
     4.0570   98.9043     2020-10-02 05:00:00     0.535
     4.0570   98.9043     2020-10-02 06:00:00     0.764
     4.0570   98.9043     2020-10-02 07:00:00     0.788
     4.0570   98.9043     2020-10-02 08:00:00     0.596
     4.0570   98.9043     2020-10-02 09:00:00     0.234
     4.0570   98.9043     2020-10-02 10:00:00    -0.207
     4.0570   98.9043     2020-10-02 11:00:00    -0.612
     4.0570   98.9043     2020-10-02 12:00:00    -0.878
     4.0570   98.9043     2020-10-02 13:00:00    -0.931
     4.0570   98.9043     2020-10-02 14:00:00    -0.756
     4.0570   98.9043     2020-10-02 15:00:00    -0.393
     4.0570   98.9043     2020-10-02 16:00:00     0.067
     4.0570   98.9043     2020-10-02 17:00:00     0.510
     4.0570   98.9043     2020-10-02 18:00:00     0.826
     4.0570   98.9043     2020-10-02 19:00:00     0.936
     4.0570   98.9043     2020-10-02 20:00:00     0.815
     4.0570   98.9043     2020-10-02 21:00:00     0.496
     4.0570   98.9043     2020-10-02 22:00:00     0.065
     4.0570   98.9043     2020-10-02 23:00:00    -0.367
     4.0570   98.9043     2020-10-03 00:00:00    -0.688
     4.0570   98.9043     2020-10-03 01:00:00    -0.818
     4.0570   98.9043     2020-10-03 02:00:00    -0.725
     4.0570   98.9043     2020-10-03 03:00:00    -0.437
     4.0570   98.9043     2020-10-03 04:00:00    -0.033
     4.0570   98.9043     2020-10-03 05:00:00     0.378
     4.0570   98.9043     2020-10-03 06:00:00     0.684
     4.0570   98.9043     2020-10-03 07:00:00     0.803
     4.0570   98.9043     2020-10-03 08:00:00     0.700
     4.0570   98.9043     2020-10-03 09:00:00     0.401
     4.0570   98.9043     2020-10-03 10:00:00    -0.017
     4.0570   98.9043     2020-10-03 11:00:00    -0.446
     4.0570   98.9043     2020-10-03 12:00:00    -0.773
     4.0570   98.9043     2020-10-03 13:00:00    -0.910
     4.0570   98.9043     2020-10-03 14:00:00    -0.819
     4.0570   98.9043     2020-10-03 15:00:00    -0.519
     4.0570   98.9043     2020-10-03 16:00:00    -0.085
     4.0570   98.9043     2020-10-03 17:00:00     0.375
     4.0570   98.9043     2020-10-03 18:00:00     0.745
     4.0570   98.9043     2020-10-03 19:00:00     0.933
     4.0570   98.9043     2020-10-03 20:00:00     0.893
     4.0570   98.9043     2020-10-03 21:00:00     0.636
     4.0570   98.9043     2020-10-03 22:00:00     0.231
     4.0570   98.9043     2020-10-03 23:00:00    -0.219
     4.0570   98.9043     2020-10-04 00:00:00    -0.599
     4.0570   98.9043     2020-10-04 01:00:00    -0.812
     4.0570   98.9043     2020-10-04 02:00:00    -0.809
     4.0570   98.9043     2020-10-04 03:00:00    -0.595
     4.0570   98.9043     2020-10-04 04:00:00    -0.230
     4.0570   98.9043     2020-10-04 05:00:00     0.187
     4.0570   98.9043     2020-10-04 06:00:00     0.543
     4.0570   98.9043     2020-10-04 07:00:00     0.743
     4.0570   98.9043     2020-10-04 08:00:00     0.735
     4.0570   98.9043     2020-10-04 09:00:00     0.519
     4.0570   98.9043     2020-10-04 10:00:00     0.155
     4.0570   98.9043     2020-10-04 11:00:00    -0.262
     4.0570   98.9043     2020-10-04 12:00:00    -0.621
     4.0570   98.9043     2020-10-04 13:00:00    -0.826
     4.0570   98.9043     2020-10-04 14:00:00    -0.818
     4.0570   98.9043     2020-10-04 15:00:00    -0.598
     4.0570   98.9043     2020-10-04 16:00:00    -0.218
     4.0570   98.9043     2020-10-04 17:00:00     0.226
     4.0570   98.9043     2020-10-04 18:00:00     0.623
     4.0570   98.9043     2020-10-04 19:00:00     0.871
     4.0570   98.9043     2020-10-04 20:00:00     0.910
     4.0570   98.9043     2020-10-04 21:00:00     0.730
     4.0570   98.9043     2020-10-04 22:00:00     0.378
     4.0570   98.9043     2020-10-04 23:00:00    -0.056
     4.0570   98.9043     2020-10-05 00:00:00    -0.462
     4.0570   98.9043     2020-10-05 01:00:00    -0.740
     4.0570   98.9043     2020-10-05 02:00:00    -0.823
     4.0570   98.9043     2020-10-05 03:00:00    -0.695
     4.0570   98.9043     2020-10-05 04:00:00    -0.395
     4.0570   98.9043     2020-10-05 05:00:00    -0.007
     4.0570   98.9043     2020-10-05 06:00:00     0.365
     4.0570   98.9043     2020-10-05 07:00:00     0.622
     4.0570   98.9043     2020-10-05 08:00:00     0.698
     4.0570   98.9043     2020-10-05 09:00:00     0.573
     4.0570   98.9043     2020-10-05 10:00:00     0.284
     4.0570   98.9043     2020-10-05 11:00:00    -0.091
     4.0570   98.9043     2020-10-05 12:00:00    -0.451
     4.0570   98.9043     2020-10-05 13:00:00    -0.697
     4.0570   98.9043     2020-10-05 14:00:00    -0.761
     4.0570   98.9043     2020-10-05 15:00:00    -0.623
     4.0570   98.9043     2020-10-05 16:00:00    -0.316
     4.0570   98.9043     2020-10-05 17:00:00     0.086
     4.0570   98.9043     2020-10-05 18:00:00     0.479
     4.0570   98.9043     2020-10-05 19:00:00     0.765
     4.0570   98.9043     2020-10-05 20:00:00     0.872
     4.0570   98.9043     2020-10-05 21:00:00     0.772
     4.0570   98.9043     2020-10-05 22:00:00     0.492
     4.0570   98.9043     2020-10-05 23:00:00     0.102
     4.0570   98.9043     2020-10-06 00:00:00    -0.300
     4.0570   98.9043     2020-10-06 01:00:00    -0.616
     4.0570   98.9043     2020-10-06 02:00:00    -0.769
     4.0570   98.9043     2020-10-06 03:00:00    -0.728
     4.0570   98.9043     2020-10-06 04:00:00    -0.510
     4.0570   98.9043     2020-10-06 05:00:00    -0.177
     4.0570   98.9043     2020-10-06 06:00:00     0.178
     4.0570   98.9043     2020-10-06 07:00:00     0.463
     4.0570   98.9043     2020-10-06 08:00:00     0.602
     4.0570   98.9043     2020-10-06 09:00:00     0.562
     4.0570   98.9043     2020-10-06 10:00:00     0.357
     4.0570   98.9043     2020-10-06 11:00:00     0.046
     4.0570   98.9043     2020-10-06 12:00:00    -0.286
     4.0570   98.9043     2020-10-06 13:00:00    -0.546
     4.0570   98.9043     2020-10-06 14:00:00    -0.663
     4.0570   98.9043     2020-10-06 15:00:00    -0.602
