 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
     4.8092  119.7848     2020-10-01 00:00:00     0.368
     4.8092  119.7848     2020-10-01 01:00:00    -0.074
     4.8092  119.7848     2020-10-01 02:00:00    -0.491
     4.8092  119.7848     2020-10-01 03:00:00    -0.777
     4.8092  119.7848     2020-10-01 04:00:00    -0.861
     4.8092  119.7848     2020-10-01 05:00:00    -0.723
     4.8092  119.7848     2020-10-01 06:00:00    -0.400
     4.8092  119.7848     2020-10-01 07:00:00     0.023
     4.8092  119.7848     2020-10-01 08:00:00     0.433
     4.8092  119.7848     2020-10-01 09:00:00     0.723
     4.8092  119.7848     2020-10-01 10:00:00     0.815
     4.8092  119.7848     2020-10-01 11:00:00     0.684
     4.8092  119.7848     2020-10-01 12:00:00     0.363
     4.8092  119.7848     2020-10-01 13:00:00    -0.064
     4.8092  119.7848     2020-10-01 14:00:00    -0.485
     4.8092  119.7848     2020-10-01 15:00:00    -0.789
     4.8092  119.7848     2020-10-01 16:00:00    -0.892
     4.8092  119.7848     2020-10-01 17:00:00    -0.766
     4.8092  119.7848     2020-10-01 18:00:00    -0.439
     4.8092  119.7848     2020-10-01 19:00:00     0.006
     4.8092  119.7848     2020-10-01 20:00:00     0.457
     4.8092  119.7848     2020-10-01 21:00:00     0.796
     4.8092  119.7848     2020-10-01 22:00:00     0.936
     4.8092  119.7848     2020-10-01 23:00:00     0.839
     4.8092  119.7848     2020-10-02 00:00:00     0.530
     4.8092  119.7848     2020-10-02 01:00:00     0.088
     4.8092  119.7848     2020-10-02 02:00:00    -0.374
     4.8092  119.7848     2020-10-02 03:00:00    -0.736
     4.8092  119.7848     2020-10-02 04:00:00    -0.904
     4.8092  119.7848     2020-10-02 05:00:00    -0.834
     4.8092  119.7848     2020-10-02 06:00:00    -0.545
     4.8092  119.7848     2020-10-02 07:00:00    -0.112
     4.8092  119.7848     2020-10-02 08:00:00     0.353
     4.8092  119.7848     2020-10-02 09:00:00     0.729
     4.8092  119.7848     2020-10-02 10:00:00     0.915
