 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
     2.5526  124.3856     2020-10-01 00:00:00     0.384
     2.5526  124.3856     2020-10-01 01:00:00    -0.081
     2.5526  124.3856     2020-10-01 02:00:00    -0.525
     2.5526  124.3856     2020-10-01 03:00:00    -0.833
     2.5526  124.3856     2020-10-01 04:00:00    -0.928
     2.5526  124.3856     2020-10-01 05:00:00    -0.786
     2.5526  124.3856     2020-10-01 06:00:00    -0.445
     2.5526  124.3856     2020-10-01 07:00:00     0.006
     2.5526  124.3856     2020-10-01 08:00:00     0.450
     2.5526  124.3856     2020-10-01 09:00:00     0.769
     2.5526  124.3856     2020-10-01 10:00:00     0.882
     2.5526  124.3856     2020-10-01 11:00:00     0.756
     2.5526  124.3856     2020-10-01 12:00:00     0.425
     2.5526  124.3856     2020-10-01 13:00:00    -0.025
     2.5526  124.3856     2020-10-01 14:00:00    -0.476
     2.5526  124.3856     2020-10-01 15:00:00    -0.809
     2.5526  124.3856     2020-10-01 16:00:00    -0.934
     2.5526  124.3856     2020-10-01 17:00:00    -0.817
     2.5526  124.3856     2020-10-01 18:00:00    -0.485
     2.5526  124.3856     2020-10-01 19:00:00    -0.022
     2.5526  124.3856     2020-10-01 20:00:00     0.453
     2.5526  124.3856     2020-10-01 21:00:00     0.818
     2.5526  124.3856     2020-10-01 22:00:00     0.976
     2.5526  124.3856     2020-10-01 23:00:00     0.886
     2.5526  124.3856     2020-10-02 00:00:00     0.571
     2.5526  124.3856     2020-10-02 01:00:00     0.110
     2.5526  124.3856     2020-10-02 02:00:00    -0.378
     2.5526  124.3856     2020-10-02 03:00:00    -0.765
     2.5526  124.3856     2020-10-02 04:00:00    -0.953
     2.5526  124.3856     2020-10-02 05:00:00    -0.891
     2.5526  124.3856     2020-10-02 06:00:00    -0.596
     2.5526  124.3856     2020-10-02 07:00:00    -0.143
     2.5526  124.3856     2020-10-02 08:00:00     0.349
     2.5526  124.3856     2020-10-02 09:00:00     0.753
     2.5526  124.3856     2020-10-02 10:00:00     0.962
     2.5526  124.3856     2020-10-02 11:00:00     0.921
     2.5526  124.3856     2020-10-02 12:00:00     0.640
     2.5526  124.3856     2020-10-02 13:00:00     0.191
     2.5526  124.3856     2020-10-02 14:00:00    -0.312
     2.5526  124.3856     2020-10-02 15:00:00    -0.738
     2.5526  124.3856     2020-10-02 16:00:00    -0.977
     2.5526  124.3856     2020-10-02 17:00:00    -0.967
     2.5526  124.3856     2020-10-02 18:00:00    -0.710
     2.5526  124.3856     2020-10-02 19:00:00    -0.275
     2.5526  124.3856     2020-10-02 20:00:00     0.227
     2.5526  124.3856     2020-10-02 21:00:00     0.666
     2.5526  124.3856     2020-10-02 22:00:00     0.927
     2.5526  124.3856     2020-10-02 23:00:00     0.943
     2.5526  124.3856     2020-10-03 00:00:00     0.711
     2.5526  124.3856     2020-10-03 01:00:00     0.293
     2.5526  124.3856     2020-10-03 02:00:00    -0.203
     2.5526  124.3856     2020-10-03 03:00:00    -0.644
     2.5526  124.3856     2020-10-03 04:00:00    -0.915
     2.5526  124.3856     2020-10-03 05:00:00    -0.943
     2.5526  124.3856     2020-10-03 06:00:00    -0.719
     2.5526  124.3856     2020-10-03 07:00:00    -0.300
     2.5526  124.3856     2020-10-03 08:00:00     0.207
     2.5526  124.3856     2020-10-03 09:00:00     0.671
     2.5526  124.3856     2020-10-03 10:00:00     0.970
     2.5526  124.3856     2020-10-03 11:00:00     1.027
     2.5526  124.3856     2020-10-03 12:00:00     0.826
     2.5526  124.3856     2020-10-03 13:00:00     0.416
     2.5526  124.3856     2020-10-03 14:00:00    -0.097
     2.5526  124.3856     2020-10-03 15:00:00    -0.585
     2.5526  124.3856     2020-10-03 16:00:00    -0.923
     2.5526  124.3856     2020-10-03 17:00:00    -1.027
     2.5526  124.3856     2020-10-03 18:00:00    -0.873
     2.5526  124.3856     2020-10-03 19:00:00    -0.505
     2.5526  124.3856     2020-10-03 20:00:00    -0.020
     2.5526  124.3856     2020-10-03 21:00:00     0.455
     2.5526  124.3856     2020-10-03 22:00:00     0.796
     2.5526  124.3856     2020-10-03 23:00:00     0.916
     2.5526  124.3856     2020-10-04 00:00:00     0.785
     2.5526  124.3856     2020-10-04 01:00:00     0.441
     2.5526  124.3856     2020-10-04 02:00:00    -0.024
     2.5526  124.3856     2020-10-04 03:00:00    -0.485
     2.5526  124.3856     2020-10-04 04:00:00    -0.818
     2.5526  124.3856     2020-10-04 05:00:00    -0.933
     2.5526  124.3856     2020-10-04 06:00:00    -0.796
     2.5526  124.3856     2020-10-04 07:00:00    -0.441
     2.5526  124.3856     2020-10-04 08:00:00     0.044
     2.5526  124.3856     2020-10-04 09:00:00     0.534
     2.5526  124.3856     2020-10-04 10:00:00     0.904
     2.5526  124.3856     2020-10-04 11:00:00     1.057
     2.5526  124.3856     2020-10-04 12:00:00     0.953
     2.5526  124.3856     2020-10-04 13:00:00     0.618
     2.5526  124.3856     2020-10-04 14:00:00     0.136
     2.5526  124.3856     2020-10-04 15:00:00    -0.373
     2.5526  124.3856     2020-10-04 16:00:00    -0.781
     2.5526  124.3856     2020-10-04 17:00:00    -0.989
     2.5526  124.3856     2020-10-04 18:00:00    -0.949
     2.5526  124.3856     2020-10-04 19:00:00    -0.678
     2.5526  124.3856     2020-10-04 20:00:00    -0.251
     2.5526  124.3856     2020-10-04 21:00:00     0.218
     2.5526  124.3856     2020-10-04 22:00:00     0.604
     2.5526  124.3856     2020-10-04 23:00:00     0.809
     2.5526  124.3856     2020-10-05 00:00:00     0.781
     2.5526  124.3856     2020-10-05 01:00:00     0.531
     2.5526  124.3856     2020-10-05 02:00:00     0.130
     2.5526  124.3856     2020-10-05 03:00:00    -0.313
     2.5526  124.3856     2020-10-05 04:00:00    -0.677
     2.5526  124.3856     2020-10-05 05:00:00    -0.862
     2.5526  124.3856     2020-10-05 06:00:00    -0.815
     2.5526  124.3856     2020-10-05 07:00:00    -0.543
     2.5526  124.3856     2020-10-05 08:00:00    -0.114
