 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
     1.0481  104.9207     2020-10-01 00:00:00     0.089
     1.0481  104.9207     2020-10-01 01:00:00     0.361
     1.0481  104.9207     2020-10-01 02:00:00     0.512
     1.0481  104.9207     2020-10-01 03:00:00     0.520
     1.0481  104.9207     2020-10-01 04:00:00     0.402
     1.0481  104.9207     2020-10-01 05:00:00     0.204
     1.0481  104.9207     2020-10-01 06:00:00    -0.008
     1.0481  104.9207     2020-10-01 07:00:00    -0.166
     1.0481  104.9207     2020-10-01 08:00:00    -0.219
     1.0481  104.9207     2020-10-01 09:00:00    -0.149
     1.0481  104.9207     2020-10-01 10:00:00     0.028
     1.0481  104.9207     2020-10-01 11:00:00     0.265
     1.0481  104.9207     2020-10-01 12:00:00     0.495
     1.0481  104.9207     2020-10-01 13:00:00     0.648
     1.0481  104.9207     2020-10-01 14:00:00     0.672
     1.0481  104.9207     2020-10-01 15:00:00     0.546
     1.0481  104.9207     2020-10-01 16:00:00     0.286
     1.0481  104.9207     2020-10-01 17:00:00    -0.058
     1.0481  104.9207     2020-10-01 18:00:00    -0.410
     1.0481  104.9207     2020-10-01 19:00:00    -0.695
     1.0481  104.9207     2020-10-01 20:00:00    -0.848
     1.0481  104.9207     2020-10-01 21:00:00    -0.838
     1.0481  104.9207     2020-10-01 22:00:00    -0.668
     1.0481  104.9207     2020-10-01 23:00:00    -0.384
     1.0481  104.9207     2020-10-02 00:00:00    -0.054
     1.0481  104.9207     2020-10-02 01:00:00     0.243
     1.0481  104.9207     2020-10-02 02:00:00     0.439
     1.0481  104.9207     2020-10-02 03:00:00     0.494
     1.0481  104.9207     2020-10-02 04:00:00     0.406
     1.0481  104.9207     2020-10-02 05:00:00     0.209
     1.0481  104.9207     2020-10-02 06:00:00    -0.035
     1.0481  104.9207     2020-10-02 07:00:00    -0.252
     1.0481  104.9207     2020-10-02 08:00:00    -0.377
     1.0481  104.9207     2020-10-02 09:00:00    -0.369
     1.0481  104.9207     2020-10-02 10:00:00    -0.224
     1.0481  104.9207     2020-10-02 11:00:00     0.023
     1.0481  104.9207     2020-10-02 12:00:00     0.310
     1.0481  104.9207     2020-10-02 13:00:00     0.562
     1.0481  104.9207     2020-10-02 14:00:00     0.709
     1.0481  104.9207     2020-10-02 15:00:00     0.707
     1.0481  104.9207     2020-10-02 16:00:00     0.550
     1.0481  104.9207     2020-10-02 17:00:00     0.267
     1.0481  104.9207     2020-10-02 18:00:00    -0.077
     1.0481  104.9207     2020-10-02 19:00:00    -0.404
     1.0481  104.9207     2020-10-02 20:00:00    -0.639
     1.0481  104.9207     2020-10-02 21:00:00    -0.729
     1.0481  104.9207     2020-10-02 22:00:00    -0.658
     1.0481  104.9207     2020-10-02 23:00:00    -0.448
     1.0481  104.9207     2020-10-03 00:00:00    -0.158
     1.0481  104.9207     2020-10-03 01:00:00     0.138
     1.0481  104.9207     2020-10-03 02:00:00     0.363
     1.0481  104.9207     2020-10-03 03:00:00     0.461
     1.0481  104.9207     2020-10-03 04:00:00     0.411
     1.0481  104.9207     2020-10-03 05:00:00     0.230
     1.0481  104.9207     2020-10-03 06:00:00    -0.029
     1.0481  104.9207     2020-10-03 07:00:00    -0.295
     1.0481  104.9207     2020-10-03 08:00:00    -0.491
     1.0481  104.9207     2020-10-03 09:00:00    -0.561
     1.0481  104.9207     2020-10-03 10:00:00    -0.479
     1.0481  104.9207     2020-10-03 11:00:00    -0.260
     1.0481  104.9207     2020-10-03 12:00:00     0.045
     1.0481  104.9207     2020-10-03 13:00:00     0.364
     1.0481  104.9207     2020-10-03 14:00:00     0.618
     1.0481  104.9207     2020-10-03 15:00:00     0.745
     1.0481  104.9207     2020-10-03 16:00:00     0.713
     1.0481  104.9207     2020-10-03 17:00:00     0.531
     1.0481  104.9207     2020-10-03 18:00:00     0.243
     1.0481  104.9207     2020-10-03 19:00:00    -0.080
     1.0481  104.9207     2020-10-03 20:00:00    -0.360
     1.0481  104.9207     2020-10-03 21:00:00    -0.530
     1.0481  104.9207     2020-10-03 22:00:00    -0.554
     1.0481  104.9207     2020-10-03 23:00:00    -0.433
     1.0481  104.9207     2020-10-04 00:00:00    -0.206
     1.0481  104.9207     2020-10-04 01:00:00     0.061
     1.0481  104.9207     2020-10-04 02:00:00     0.293
     1.0481  104.9207     2020-10-04 03:00:00     0.424
     1.0481  104.9207     2020-10-04 04:00:00     0.415
