 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
    -3.4652  119.4309     2020-10-01 00:00:00     0.224
    -3.4652  119.4309     2020-10-01 01:00:00     0.030
    -3.4652  119.4309     2020-10-01 02:00:00    -0.156
    -3.4652  119.4309     2020-10-01 03:00:00    -0.291
    -3.4652  119.4309     2020-10-01 04:00:00    -0.344
    -3.4652  119.4309     2020-10-01 05:00:00    -0.307
    -3.4652  119.4309     2020-10-01 06:00:00    -0.195
    -3.4652  119.4309     2020-10-01 07:00:00    -0.041
    -3.4652  119.4309     2020-10-01 08:00:00     0.110
    -3.4652  119.4309     2020-10-01 09:00:00     0.214
    -3.4652  119.4309     2020-10-01 10:00:00     0.242
    -3.4652  119.4309     2020-10-01 11:00:00     0.185
    -3.4652  119.4309     2020-10-01 12:00:00     0.058
    -3.4652  119.4309     2020-10-01 13:00:00    -0.104
    -3.4652  119.4309     2020-10-01 14:00:00    -0.256
    -3.4652  119.4309     2020-10-01 15:00:00    -0.351
    -3.4652  119.4309     2020-10-01 16:00:00    -0.361
    -3.4652  119.4309     2020-10-01 17:00:00    -0.278
    -3.4652  119.4309     2020-10-01 18:00:00    -0.117
    -3.4652  119.4309     2020-10-01 19:00:00     0.084
    -3.4652  119.4309     2020-10-01 20:00:00     0.274
    -3.4652  119.4309     2020-10-01 21:00:00     0.405
    -3.4652  119.4309     2020-10-01 22:00:00     0.444
    -3.4652  119.4309     2020-10-01 23:00:00     0.379
    -3.4652  119.4309     2020-10-02 00:00:00     0.226
    -3.4652  119.4309     2020-10-02 01:00:00     0.023
    -3.4652  119.4309     2020-10-02 02:00:00    -0.179
    -3.4652  119.4309     2020-10-02 03:00:00    -0.329
    -3.4652  119.4309     2020-10-02 04:00:00    -0.388
    -3.4652  119.4309     2020-10-02 05:00:00    -0.344
    -3.4652  119.4309     2020-10-02 06:00:00    -0.209
    -3.4652  119.4309     2020-10-02 07:00:00    -0.019
