 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
     4.8092  138.1880     2020-10-01 00:00:00     0.115
     4.8092  138.1880     2020-10-01 01:00:00    -0.154
     4.8092  138.1880     2020-10-01 02:00:00    -0.395
     4.8092  138.1880     2020-10-01 03:00:00    -0.548
     4.8092  138.1880     2020-10-01 04:00:00    -0.572
     4.8092  138.1880     2020-10-01 05:00:00    -0.461
     4.8092  138.1880     2020-10-01 06:00:00    -0.240
     4.8092  138.1880     2020-10-01 07:00:00     0.035
     4.8092  138.1880     2020-10-01 08:00:00     0.295
     4.8092  138.1880     2020-10-01 09:00:00     0.477
     4.8092  138.1880     2020-10-01 10:00:00     0.535
     4.8092  138.1880     2020-10-01 11:00:00     0.456
     4.8092  138.1880     2020-10-01 12:00:00     0.262
     4.8092  138.1880     2020-10-01 13:00:00     0.005
     4.8092  138.1880     2020-10-01 14:00:00    -0.250
     4.8092  138.1880     2020-10-01 15:00:00    -0.434
     4.8092  138.1880     2020-10-01 16:00:00    -0.501
     4.8092  138.1880     2020-10-01 17:00:00    -0.433
     4.8092  138.1880     2020-10-01 18:00:00    -0.247
     4.8092  138.1880     2020-10-01 19:00:00     0.007
     4.8092  138.1880     2020-10-01 20:00:00     0.263
     4.8092  138.1880     2020-10-01 21:00:00     0.454
     4.8092  138.1880     2020-10-01 22:00:00     0.530
     4.8092  138.1880     2020-10-01 23:00:00     0.469
     4.8092  138.1880     2020-10-02 00:00:00     0.286
     4.8092  138.1880     2020-10-02 01:00:00     0.028
     4.8092  138.1880     2020-10-02 02:00:00    -0.239
     4.8092  138.1880     2020-10-02 03:00:00    -0.447
     4.8092  138.1880     2020-10-02 04:00:00    -0.541
     4.8092  138.1880     2020-10-02 05:00:00    -0.496
     4.8092  138.1880     2020-10-02 06:00:00    -0.323
     4.8092  138.1880     2020-10-02 07:00:00    -0.066
     4.8092  138.1880     2020-10-02 08:00:00     0.209
     4.8092  138.1880     2020-10-02 09:00:00     0.432
     4.8092  138.1880     2020-10-02 10:00:00     0.544
     4.8092  138.1880     2020-10-02 11:00:00     0.517
     4.8092  138.1880     2020-10-02 12:00:00     0.356
     4.8092  138.1880     2020-10-02 13:00:00     0.102
     4.8092  138.1880     2020-10-02 14:00:00    -0.181
     4.8092  138.1880     2020-10-02 15:00:00    -0.421
     4.8092  138.1880     2020-10-02 16:00:00    -0.557
     4.8092  138.1880     2020-10-02 17:00:00    -0.555
     4.8092  138.1880     2020-10-02 18:00:00    -0.416
     4.8092  138.1880     2020-10-02 19:00:00    -0.175
     4.8092  138.1880     2020-10-02 20:00:00     0.105
     4.8092  138.1880     2020-10-02 21:00:00     0.354
     4.8092  138.1880     2020-10-02 22:00:00     0.508
     4.8092  138.1880     2020-10-02 23:00:00     0.530
     4.8092  138.1880     2020-10-03 00:00:00     0.416
     4.8092  138.1880     2020-10-03 01:00:00     0.198
     4.8092  138.1880     2020-10-03 02:00:00    -0.066
     4.8092  138.1880     2020-10-03 03:00:00    -0.305
     4.8092  138.1880     2020-10-03 04:00:00    -0.457
     4.8092  138.1880     2020-10-03 05:00:00    -0.480
     4.8092  138.1880     2020-10-03 06:00:00    -0.368
     4.8092  138.1880     2020-10-03 07:00:00    -0.150
     4.8092  138.1880     2020-10-03 08:00:00     0.116
     4.8092  138.1880     2020-10-03 09:00:00     0.361
     4.8092  138.1880     2020-10-03 10:00:00     0.520
     4.8092  138.1880     2020-10-03 11:00:00     0.548
     4.8092  138.1880     2020-10-03 12:00:00     0.435
     4.8092  138.1880     2020-10-03 13:00:00     0.207
     4.8092  138.1880     2020-10-03 14:00:00    -0.081
     4.8092  138.1880     2020-10-03 15:00:00    -0.358
     4.8092  138.1880     2020-10-03 16:00:00    -0.556
     4.8092  138.1880     2020-10-03 17:00:00    -0.626
     4.8092  138.1880     2020-10-03 18:00:00    -0.552
     4.8092  138.1880     2020-10-03 19:00:00    -0.352
