 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
    -4.2174  118.0153     2020-10-01 00:00:00     0.202
    -4.2174  118.0153     2020-10-01 01:00:00     0.028
    -4.2174  118.0153     2020-10-01 02:00:00    -0.137
    -4.2174  118.0153     2020-10-01 03:00:00    -0.256
    -4.2174  118.0153     2020-10-01 04:00:00    -0.302
    -4.2174  118.0153     2020-10-01 05:00:00    -0.268
    -4.2174  118.0153     2020-10-01 06:00:00    -0.168
    -4.2174  118.0153     2020-10-01 07:00:00    -0.033
    -4.2174  118.0153     2020-10-01 08:00:00     0.097
    -4.2174  118.0153     2020-10-01 09:00:00     0.184
    -4.2174  118.0153     2020-10-01 10:00:00     0.203
    -4.2174  118.0153     2020-10-01 11:00:00     0.147
    -4.2174  118.0153     2020-10-01 12:00:00     0.031
    -4.2174  118.0153     2020-10-01 13:00:00    -0.113
    -4.2174  118.0153     2020-10-01 14:00:00    -0.243
    -4.2174  118.0153     2020-10-01 15:00:00    -0.321
    -4.2174  118.0153     2020-10-01 16:00:00    -0.322
    -4.2174  118.0153     2020-10-01 17:00:00    -0.239
    -4.2174  118.0153     2020-10-01 18:00:00    -0.089
    -4.2174  118.0153     2020-10-01 19:00:00     0.093
    -4.2174  118.0153     2020-10-01 20:00:00     0.262
    -4.2174  118.0153     2020-10-01 21:00:00     0.374
    -4.2174  118.0153     2020-10-01 22:00:00     0.402
    -4.2174  118.0153     2020-10-01 23:00:00     0.337
    -4.2174  118.0153     2020-10-02 00:00:00     0.194
    -4.2174  118.0153     2020-10-02 01:00:00     0.008
    -4.2174  118.0153     2020-10-02 02:00:00    -0.172
    -4.2174  118.0153     2020-10-02 03:00:00    -0.302
    -4.2174  118.0153     2020-10-02 04:00:00    -0.350
    -4.2174  118.0153     2020-10-02 05:00:00    -0.303
    -4.2174  118.0153     2020-10-02 06:00:00    -0.176
    -4.2174  118.0153     2020-10-02 07:00:00    -0.004
    -4.2174  118.0153     2020-10-02 08:00:00     0.168
    -4.2174  118.0153     2020-10-02 09:00:00     0.293
    -4.2174  118.0153     2020-10-02 10:00:00     0.337
    -4.2174  118.0153     2020-10-02 11:00:00     0.288
    -4.2174  118.0153     2020-10-02 12:00:00     0.158
    -4.2174  118.0153     2020-10-02 13:00:00    -0.019
    -4.2174  118.0153     2020-10-02 14:00:00    -0.195
    -4.2174  118.0153     2020-10-02 15:00:00    -0.323
    -4.2174  118.0153     2020-10-02 16:00:00    -0.368
    -4.2174  118.0153     2020-10-02 17:00:00    -0.317
    -4.2174  118.0153     2020-10-02 18:00:00    -0.183
