 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
     4.4331  119.4309     2020-10-01 00:00:00     0.370
     4.4331  119.4309     2020-10-01 01:00:00    -0.104
     4.4331  119.4309     2020-10-01 02:00:00    -0.548
     4.4331  119.4309     2020-10-01 03:00:00    -0.848
     4.4331  119.4309     2020-10-01 04:00:00    -0.930
     4.4331  119.4309     2020-10-01 05:00:00    -0.772
     4.4331  119.4309     2020-10-01 06:00:00    -0.417
     4.4331  119.4309     2020-10-01 07:00:00     0.040
     4.4331  119.4309     2020-10-01 08:00:00     0.481
     4.4331  119.4309     2020-10-01 09:00:00     0.789
     4.4331  119.4309     2020-10-01 10:00:00     0.883
     4.4331  119.4309     2020-10-01 11:00:00     0.736
     4.4331  119.4309     2020-10-01 12:00:00     0.387
     4.4331  119.4309     2020-10-01 13:00:00    -0.073
     4.4331  119.4309     2020-10-01 14:00:00    -0.524
     4.4331  119.4309     2020-10-01 15:00:00    -0.846
     4.4331  119.4309     2020-10-01 16:00:00    -0.952
     4.4331  119.4309     2020-10-01 17:00:00    -0.812
     4.4331  119.4309     2020-10-01 18:00:00    -0.457
     4.4331  119.4309     2020-10-01 19:00:00     0.021
     4.4331  119.4309     2020-10-01 20:00:00     0.501
     4.4331  119.4309     2020-10-01 21:00:00     0.859
     4.4331  119.4309     2020-10-01 22:00:00     1.001
     4.4331  119.4309     2020-10-01 23:00:00     0.889
     4.4331  119.4309     2020-10-02 00:00:00     0.552
     4.4331  119.4309     2020-10-02 01:00:00     0.074
     4.4331  119.4309     2020-10-02 02:00:00    -0.420
     4.4331  119.4309     2020-10-02 03:00:00    -0.804
     4.4331  119.4309     2020-10-02 04:00:00    -0.977
     4.4331  119.4309     2020-10-02 05:00:00    -0.895
     4.4331  119.4309     2020-10-02 06:00:00    -0.578
     4.4331  119.4309     2020-10-02 07:00:00    -0.108
     4.4331  119.4309     2020-10-02 08:00:00     0.391
     4.4331  119.4309     2020-10-02 09:00:00     0.791
     4.4331  119.4309     2020-10-02 10:00:00     0.986
     4.4331  119.4309     2020-10-02 11:00:00     0.925
     4.4331  119.4309     2020-10-02 12:00:00     0.622
     4.4331  119.4309     2020-10-02 13:00:00     0.155
     4.4331  119.4309     2020-10-02 14:00:00    -0.355
     4.4331  119.4309     2020-10-02 15:00:00    -0.776
     4.4331  119.4309     2020-10-02 16:00:00    -1.000
     4.4331  119.4309     2020-10-02 17:00:00    -0.967
     4.4331  119.4309     2020-10-02 18:00:00    -0.687
     4.4331  119.4309     2020-10-02 19:00:00    -0.232
     4.4331  119.4309     2020-10-02 20:00:00     0.279
     4.4331  119.4309     2020-10-02 21:00:00     0.714
     4.4331  119.4309     2020-10-02 22:00:00     0.959
     4.4331  119.4309     2020-10-02 23:00:00     0.951
     4.4331  119.4309     2020-10-03 00:00:00     0.692
     4.4331  119.4309     2020-10-03 01:00:00     0.249
     4.4331  119.4309     2020-10-03 02:00:00    -0.261
     4.4331  119.4309     2020-10-03 03:00:00    -0.704
     4.4331  119.4309     2020-10-03 04:00:00    -0.963
     4.4331  119.4309     2020-10-03 05:00:00    -0.969
     4.4331  119.4309     2020-10-03 06:00:00    -0.718
     4.4331  119.4309     2020-10-03 07:00:00    -0.274
     4.4331  119.4309     2020-10-03 08:00:00     0.250
     4.4331  119.4309     2020-10-03 09:00:00     0.719
