 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
    -9.4830   98.5504     2020-10-01 00:00:00     0.296
    -9.4830   98.5504     2020-10-01 01:00:00     0.149
    -9.4830   98.5504     2020-10-01 02:00:00    -0.034
    -9.4830   98.5504     2020-10-01 03:00:00    -0.209
    -9.4830   98.5504     2020-10-01 04:00:00    -0.332
    -9.4830   98.5504     2020-10-01 05:00:00    -0.372
    -9.4830   98.5504     2020-10-01 06:00:00    -0.321
    -9.4830   98.5504     2020-10-01 07:00:00    -0.192
    -9.4830   98.5504     2020-10-01 08:00:00    -0.018
    -9.4830   98.5504     2020-10-01 09:00:00     0.157
    -9.4830   98.5504     2020-10-01 10:00:00     0.287
    -9.4830   98.5504     2020-10-01 11:00:00     0.339
    -9.4830   98.5504     2020-10-01 12:00:00     0.301
    -9.4830   98.5504     2020-10-01 13:00:00     0.183
    -9.4830   98.5504     2020-10-01 14:00:00     0.016
    -9.4830   98.5504     2020-10-01 15:00:00    -0.156
    -9.4830   98.5504     2020-10-01 16:00:00    -0.288
    -9.4830   98.5504     2020-10-01 17:00:00    -0.344
    -9.4830   98.5504     2020-10-01 18:00:00    -0.309
    -9.4830   98.5504     2020-10-01 19:00:00    -0.192
    -9.4830   98.5504     2020-10-01 20:00:00    -0.022
    -9.4830   98.5504     2020-10-01 21:00:00     0.157
    -9.4830   98.5504     2020-10-01 22:00:00     0.297
    -9.4830   98.5504     2020-10-01 23:00:00     0.362
    -9.4830   98.5504     2020-10-02 00:00:00     0.334
    -9.4830   98.5504     2020-10-02 01:00:00     0.219
    -9.4830   98.5504     2020-10-02 02:00:00     0.045
    -9.4830   98.5504     2020-10-02 03:00:00    -0.143
    -9.4830   98.5504     2020-10-02 04:00:00    -0.297
    -9.4830   98.5504     2020-10-02 05:00:00    -0.377
    -9.4830   98.5504     2020-10-02 06:00:00    -0.361
    -9.4830   98.5504     2020-10-02 07:00:00    -0.253
    -9.4830   98.5504     2020-10-02 08:00:00    -0.079
    -9.4830   98.5504     2020-10-02 09:00:00     0.117
    -9.4830   98.5504     2020-10-02 10:00:00     0.285
    -9.4830   98.5504     2020-10-02 11:00:00     0.384
    -9.4830   98.5504     2020-10-02 12:00:00     0.388
    -9.4830   98.5504     2020-10-02 13:00:00     0.296
    -9.4830   98.5504     2020-10-02 14:00:00     0.132
    -9.4830   98.5504     2020-10-02 15:00:00    -0.063
    -9.4830   98.5504     2020-10-02 16:00:00    -0.238
    -9.4830   98.5504     2020-10-02 17:00:00    -0.350
    -9.4830   98.5504     2020-10-02 18:00:00    -0.370
    -9.4830   98.5504     2020-10-02 19:00:00    -0.296
    -9.4830   98.5504     2020-10-02 20:00:00    -0.147
    -9.4830   98.5504     2020-10-02 21:00:00     0.036
    -9.4830   98.5504     2020-10-02 22:00:00     0.205
    -9.4830   98.5504     2020-10-02 23:00:00     0.314
    -9.4830   98.5504     2020-10-03 00:00:00     0.336
    -9.4830   98.5504     2020-10-03 01:00:00     0.263
    -9.4830   98.5504     2020-10-03 02:00:00     0.114
    -9.4830   98.5504     2020-10-03 03:00:00    -0.071
    -9.4830   98.5504     2020-10-03 04:00:00    -0.243
    -9.4830   98.5504     2020-10-03 05:00:00    -0.357
    -9.4830   98.5504     2020-10-03 06:00:00    -0.380
    -9.4830   98.5504     2020-10-03 07:00:00    -0.305
    -9.4830   98.5504     2020-10-03 08:00:00    -0.147
    -9.4830   98.5504     2020-10-03 09:00:00     0.055
    -9.4830   98.5504     2020-10-03 10:00:00     0.251
    -9.4830   98.5504     2020-10-03 11:00:00     0.392
    -9.4830   98.5504     2020-10-03 12:00:00     0.444
    -9.4830   98.5504     2020-10-03 13:00:00     0.392
    -9.4830   98.5504     2020-10-03 14:00:00     0.251
    -9.4830   98.5504     2020-10-03 15:00:00     0.055
    -9.4830   98.5504     2020-10-03 16:00:00    -0.147
    -9.4830   98.5504     2020-10-03 17:00:00    -0.306
    -9.4830   98.5504     2020-10-03 18:00:00    -0.383
    -9.4830   98.5504     2020-10-03 19:00:00    -0.363
    -9.4830   98.5504     2020-10-03 20:00:00    -0.253
    -9.4830   98.5504     2020-10-03 21:00:00    -0.086
    -9.4830   98.5504     2020-10-03 22:00:00     0.092
    -9.4830   98.5504     2020-10-03 23:00:00     0.233
    -9.4830   98.5504     2020-10-04 00:00:00     0.300
    -9.4830   98.5504     2020-10-04 01:00:00     0.274
    -9.4830   98.5504     2020-10-04 02:00:00     0.163
    -9.4830   98.5504     2020-10-04 03:00:00    -0.002
    -9.4830   98.5504     2020-10-04 04:00:00    -0.178
    -9.4830   98.5504     2020-10-04 05:00:00    -0.315
    -9.4830   98.5504     2020-10-04 06:00:00    -0.374
    -9.4830   98.5504     2020-10-04 07:00:00    -0.337
    -9.4830   98.5504     2020-10-04 08:00:00    -0.208
    -9.4830   98.5504     2020-10-04 09:00:00    -0.017
    -9.4830   98.5504     2020-10-04 10:00:00     0.190
    -9.4830   98.5504     2020-10-04 11:00:00     0.363
    -9.4830   98.5504     2020-10-04 12:00:00     0.459
    -9.4830   98.5504     2020-10-04 13:00:00     0.456
    -9.4830   98.5504     2020-10-04 14:00:00     0.353
    -9.4830   98.5504     2020-10-04 15:00:00     0.176
    -9.4830   98.5504     2020-10-04 16:00:00    -0.032
    -9.4830   98.5504     2020-10-04 17:00:00    -0.221
    -9.4830   98.5504     2020-10-04 18:00:00    -0.346
    -9.4830   98.5504     2020-10-04 19:00:00    -0.381
    -9.4830   98.5504     2020-10-04 20:00:00    -0.322
    -9.4830   98.5504     2020-10-04 21:00:00    -0.190
    -9.4830   98.5504     2020-10-04 22:00:00    -0.023
    -9.4830   98.5504     2020-10-04 23:00:00     0.132
    -9.4830   98.5504     2020-10-05 00:00:00     0.232
    -9.4830   98.5504     2020-10-05 01:00:00     0.251
    -9.4830   98.5504     2020-10-05 02:00:00     0.184
    -9.4830   98.5504     2020-10-05 03:00:00     0.051
    -9.4830   98.5504     2020-10-05 04:00:00    -0.112
    -9.4830   98.5504     2020-10-05 05:00:00    -0.258
    -9.4830   98.5504     2020-10-05 06:00:00    -0.345
    -9.4830   98.5504     2020-10-05 07:00:00    -0.346
    -9.4830   98.5504     2020-10-05 08:00:00    -0.254
    -9.4830   98.5504     2020-10-05 09:00:00    -0.089
    -9.4830   98.5504     2020-10-05 10:00:00     0.112
    -9.4830   98.5504     2020-10-05 11:00:00     0.302
    -9.4830   98.5504     2020-10-05 12:00:00     0.434
    -9.4830   98.5504     2020-10-05 13:00:00     0.478
    -9.4830   98.5504     2020-10-05 14:00:00     0.422
    -9.4830   98.5504     2020-10-05 15:00:00     0.281
    -9.4830   98.5504     2020-10-05 16:00:00     0.089
    -9.4830   98.5504     2020-10-05 17:00:00    -0.109
    -9.4830   98.5504     2020-10-05 18:00:00    -0.267
    -9.4830   98.5504     2020-10-05 19:00:00    -0.350
    -9.4830   98.5504     2020-10-05 20:00:00    -0.345
    -9.4830   98.5504     2020-10-05 21:00:00    -0.259
    -9.4830   98.5504     2020-10-05 22:00:00    -0.121
    -9.4830   98.5504     2020-10-05 23:00:00     0.028
    -9.4830   98.5504     2020-10-06 00:00:00     0.145
    -9.4830   98.5504     2020-10-06 01:00:00     0.199
    -9.4830   98.5504     2020-10-06 02:00:00     0.175
    -9.4830   98.5504     2020-10-06 03:00:00     0.081
    -9.4830   98.5504     2020-10-06 04:00:00    -0.056
    -9.4830   98.5504     2020-10-06 05:00:00    -0.197
    -9.4830   98.5504     2020-10-06 06:00:00    -0.299
    -9.4830   98.5504     2020-10-06 07:00:00    -0.331
    -9.4830   98.5504     2020-10-06 08:00:00    -0.278
    -9.4830   98.5504     2020-10-06 09:00:00    -0.148
    -9.4830   98.5504     2020-10-06 10:00:00     0.032
    -9.4830   98.5504     2020-10-06 11:00:00     0.222
    -9.4830   98.5504     2020-10-06 12:00:00     0.376
    -9.4830   98.5504     2020-10-06 13:00:00     0.460
    -9.4830   98.5504     2020-10-06 14:00:00     0.453
    -9.4830   98.5504     2020-10-06 15:00:00     0.358
    -9.4830   98.5504     2020-10-06 16:00:00     0.198
    -9.4830   98.5504     2020-10-06 17:00:00     0.011
    -9.4830   98.5504     2020-10-06 18:00:00    -0.161
    -9.4830   98.5504     2020-10-06 19:00:00    -0.280
    -9.4830   98.5504     2020-10-06 20:00:00    -0.323
    -9.4830   98.5504     2020-10-06 21:00:00    -0.287
    -9.4830   98.5504     2020-10-06 22:00:00    -0.191
    -9.4830   98.5504     2020-10-06 23:00:00    -0.064
    -9.4830   98.5504     2020-10-07 00:00:00     0.053
    -9.4830   98.5504     2020-10-07 01:00:00     0.129
    -9.4830   98.5504     2020-10-07 02:00:00     0.140
    -9.4830   98.5504     2020-10-07 03:00:00     0.086
    -9.4830   98.5504     2020-10-07 04:00:00    -0.017
    -9.4830   98.5504     2020-10-07 05:00:00    -0.140
    -9.4830   98.5504     2020-10-07 06:00:00    -0.245
    -9.4830   98.5504     2020-10-07 07:00:00    -0.299
    -9.4830   98.5504     2020-10-07 08:00:00    -0.281
    -9.4830   98.5504     2020-10-07 09:00:00    -0.190
    -9.4830   98.5504     2020-10-07 10:00:00    -0.041
    -9.4830   98.5504     2020-10-07 11:00:00     0.134
    -9.4830   98.5504     2020-10-07 12:00:00     0.295
    -9.4830   98.5504     2020-10-07 13:00:00     0.408
    -9.4830   98.5504     2020-10-07 14:00:00     0.445
    -9.4830   98.5504     2020-10-07 15:00:00     0.400
    -9.4830   98.5504     2020-10-07 16:00:00     0.284
    -9.4830   98.5504     2020-10-07 17:00:00     0.124
    -9.4830   98.5504     2020-10-07 18:00:00    -0.043
    -9.4830   98.5504     2020-10-07 19:00:00    -0.181
    -9.4830   98.5504     2020-10-07 20:00:00    -0.263
    -9.4830   98.5504     2020-10-07 21:00:00    -0.276
    -9.4830   98.5504     2020-10-07 22:00:00    -0.227
    -9.4830   98.5504     2020-10-07 23:00:00    -0.136
    -9.4830   98.5504     2020-10-08 00:00:00    -0.034
    -9.4830   98.5504     2020-10-08 01:00:00     0.049
    -9.4830   98.5504     2020-10-08 02:00:00     0.086
    -9.4830   98.5504     2020-10-08 03:00:00     0.069
    -9.4830   98.5504     2020-10-08 04:00:00     0.003
    -9.4830   98.5504     2020-10-08 05:00:00    -0.093
    -9.4830   98.5504     2020-10-08 06:00:00    -0.189
    -9.4830   98.5504     2020-10-08 07:00:00    -0.254
    -9.4830   98.5504     2020-10-08 08:00:00    -0.265
    -9.4830   98.5504     2020-10-08 09:00:00    -0.212
    -9.4830   98.5504     2020-10-08 10:00:00    -0.101
    -9.4830   98.5504     2020-10-08 11:00:00     0.047
    -9.4830   98.5504     2020-10-08 12:00:00     0.201
    -9.4830   98.5504     2020-10-08 13:00:00     0.329
    -9.4830   98.5504     2020-10-08 14:00:00     0.403
    -9.4830   98.5504     2020-10-08 15:00:00     0.407
    -9.4830   98.5504     2020-10-08 16:00:00     0.341
    -9.4830   98.5504     2020-10-08 17:00:00     0.222
    -9.4830   98.5504     2020-10-08 18:00:00     0.076
    -9.4830   98.5504     2020-10-08 19:00:00    -0.065
    -9.4830   98.5504     2020-10-08 20:00:00    -0.173
    -9.4830   98.5504     2020-10-08 21:00:00    -0.230
    -9.4830   98.5504     2020-10-08 22:00:00    -0.230
    -9.4830   98.5504     2020-10-08 23:00:00    -0.183
    -9.4830   98.5504     2020-10-09 00:00:00    -0.109
    -9.4830   98.5504     2020-10-09 01:00:00    -0.034
    -9.4830   98.5504     2020-10-09 02:00:00     0.018
