 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
    -0.8324  105.2746     2020-10-01 00:00:00    -0.587
    -0.8324  105.2746     2020-10-01 01:00:00    -0.529
    -0.8324  105.2746     2020-10-01 02:00:00    -0.439
    -0.8324  105.2746     2020-10-01 03:00:00    -0.320
    -0.8324  105.2746     2020-10-01 04:00:00    -0.179
    -0.8324  105.2746     2020-10-01 05:00:00    -0.024
    -0.8324  105.2746     2020-10-01 06:00:00     0.133
    -0.8324  105.2746     2020-10-01 07:00:00     0.282
    -0.8324  105.2746     2020-10-01 08:00:00     0.409
    -0.8324  105.2746     2020-10-01 09:00:00     0.504
    -0.8324  105.2746     2020-10-01 10:00:00     0.560
    -0.8324  105.2746     2020-10-01 11:00:00     0.573
    -0.8324  105.2746     2020-10-01 12:00:00     0.545
    -0.8324  105.2746     2020-10-01 13:00:00     0.479
    -0.8324  105.2746     2020-10-01 14:00:00     0.385
    -0.8324  105.2746     2020-10-01 15:00:00     0.271
    -0.8324  105.2746     2020-10-01 16:00:00     0.149
    -0.8324  105.2746     2020-10-01 17:00:00     0.026
    -0.8324  105.2746     2020-10-01 18:00:00    -0.090
    -0.8324  105.2746     2020-10-01 19:00:00    -0.192
    -0.8324  105.2746     2020-10-01 20:00:00    -0.279
    -0.8324  105.2746     2020-10-01 21:00:00    -0.349
    -0.8324  105.2746     2020-10-01 22:00:00    -0.398
    -0.8324  105.2746     2020-10-01 23:00:00    -0.427
    -0.8324  105.2746     2020-10-02 00:00:00    -0.434
    -0.8324  105.2746     2020-10-02 01:00:00    -0.416
    -0.8324  105.2746     2020-10-02 02:00:00    -0.373
    -0.8324  105.2746     2020-10-02 03:00:00    -0.305
    -0.8324  105.2746     2020-10-02 04:00:00    -0.216
    -0.8324  105.2746     2020-10-02 05:00:00    -0.110
    -0.8324  105.2746     2020-10-02 06:00:00     0.004
    -0.8324  105.2746     2020-10-02 07:00:00     0.117
    -0.8324  105.2746     2020-10-02 08:00:00     0.219
    -0.8324  105.2746     2020-10-02 09:00:00     0.300
    -0.8324  105.2746     2020-10-02 10:00:00     0.354
    -0.8324  105.2746     2020-10-02 11:00:00     0.376
    -0.8324  105.2746     2020-10-02 12:00:00     0.368
    -0.8324  105.2746     2020-10-02 13:00:00     0.333
    -0.8324  105.2746     2020-10-02 14:00:00     0.278
    -0.8324  105.2746     2020-10-02 15:00:00     0.210
