 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
    -0.8324  121.5544     2020-10-01 00:00:00    -0.017
    -0.8324  121.5544     2020-10-01 01:00:00    -0.269
    -0.8324  121.5544     2020-10-01 02:00:00    -0.446
    -0.8324  121.5544     2020-10-01 03:00:00    -0.505
    -0.8324  121.5544     2020-10-01 04:00:00    -0.434
    -0.8324  121.5544     2020-10-01 05:00:00    -0.252
    -0.8324  121.5544     2020-10-01 06:00:00    -0.011
    -0.8324  121.5544     2020-10-01 07:00:00     0.226
    -0.8324  121.5544     2020-10-01 08:00:00     0.393
    -0.8324  121.5544     2020-10-01 09:00:00     0.445
    -0.8324  121.5544     2020-10-01 10:00:00     0.369
    -0.8324  121.5544     2020-10-01 11:00:00     0.183
    -0.8324  121.5544     2020-10-01 12:00:00    -0.063
    -0.8324  121.5544     2020-10-01 13:00:00    -0.302
    -0.8324  121.5544     2020-10-01 14:00:00    -0.470
    -0.8324  121.5544     2020-10-01 15:00:00    -0.518
    -0.8324  121.5544     2020-10-01 16:00:00    -0.430
    -0.8324  121.5544     2020-10-01 17:00:00    -0.227
    -0.8324  121.5544     2020-10-01 18:00:00     0.043
    -0.8324  121.5544     2020-10-01 19:00:00     0.309
    -0.8324  121.5544     2020-10-01 20:00:00     0.503
    -0.8324  121.5544     2020-10-01 21:00:00     0.574
    -0.8324  121.5544     2020-10-01 22:00:00     0.502
    -0.8324  121.5544     2020-10-01 23:00:00     0.304
    -0.8324  121.5544     2020-10-02 00:00:00     0.030
    -0.8324  121.5544     2020-10-02 01:00:00    -0.249
    -0.8324  121.5544     2020-10-02 02:00:00    -0.463
    -0.8324  121.5544     2020-10-02 03:00:00    -0.555
    -0.8324  121.5544     2020-10-02 04:00:00    -0.502
    -0.8324  121.5544     2020-10-02 05:00:00    -0.318
    -0.8324  121.5544     2020-10-02 06:00:00    -0.051
    -0.8324  121.5544     2020-10-02 07:00:00     0.230
    -0.8324  121.5544     2020-10-02 08:00:00     0.450
    -0.8324  121.5544     2020-10-02 09:00:00     0.551
    -0.8324  121.5544     2020-10-02 10:00:00     0.508
    -0.8324  121.5544     2020-10-02 11:00:00     0.330
    -0.8324  121.5544     2020-10-02 12:00:00     0.065
    -0.8324  121.5544     2020-10-02 13:00:00    -0.219
    -0.8324  121.5544     2020-10-02 14:00:00    -0.446
    -0.8324  121.5544     2020-10-02 15:00:00    -0.557
    -0.8324  121.5544     2020-10-02 16:00:00    -0.522
    -0.8324  121.5544     2020-10-02 17:00:00    -0.350
    -0.8324  121.5544     2020-10-02 18:00:00    -0.086
    -0.8324  121.5544     2020-10-02 19:00:00     0.200
    -0.8324  121.5544     2020-10-02 20:00:00     0.432
    -0.8324  121.5544     2020-10-02 21:00:00     0.549
    -0.8324  121.5544     2020-10-02 22:00:00     0.518
    -0.8324  121.5544     2020-10-02 23:00:00     0.347
    -0.8324  121.5544     2020-10-03 00:00:00     0.079
    -0.8324  121.5544     2020-10-03 01:00:00    -0.216
    -0.8324  121.5544     2020-10-03 02:00:00    -0.461
    -0.8324  121.5544     2020-10-03 03:00:00    -0.589
    -0.8324  121.5544     2020-10-03 04:00:00    -0.565
    -0.8324  121.5544     2020-10-03 05:00:00    -0.394
    -0.8324  121.5544     2020-10-03 06:00:00    -0.118
    -0.8324  121.5544     2020-10-03 07:00:00     0.194
    -0.8324  121.5544     2020-10-03 08:00:00     0.462
    -0.8324  121.5544     2020-10-03 09:00:00     0.618
    -0.8324  121.5544     2020-10-03 10:00:00     0.622
    -0.8324  121.5544     2020-10-03 11:00:00     0.475
    -0.8324  121.5544     2020-10-03 12:00:00     0.213
    -0.8324  121.5544     2020-10-03 13:00:00    -0.094
    -0.8324  121.5544     2020-10-03 14:00:00    -0.368
    -0.8324  121.5544     2020-10-03 15:00:00    -0.539
    -0.8324  121.5544     2020-10-03 16:00:00    -0.564
    -0.8324  121.5544     2020-10-03 17:00:00    -0.441
    -0.8324  121.5544     2020-10-03 18:00:00    -0.204
    -0.8324  121.5544     2020-10-03 19:00:00     0.081
    -0.8324  121.5544     2020-10-03 20:00:00     0.336
    -0.8324  121.5544     2020-10-03 21:00:00     0.492
