 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
     3.3048  118.3692     2020-10-01 00:00:00     0.381
     3.3048  118.3692     2020-10-01 01:00:00    -0.111
     3.3048  118.3692     2020-10-01 02:00:00    -0.571
     3.3048  118.3692     2020-10-01 03:00:00    -0.882
     3.3048  118.3692     2020-10-01 04:00:00    -0.966
     3.3048  118.3692     2020-10-01 05:00:00    -0.802
     3.3048  118.3692     2020-10-01 06:00:00    -0.435
     3.3048  118.3692     2020-10-01 07:00:00     0.040
     3.3048  118.3692     2020-10-01 08:00:00     0.497
     3.3048  118.3692     2020-10-01 09:00:00     0.817
     3.3048  118.3692     2020-10-01 10:00:00     0.915
     3.3048  118.3692     2020-10-01 11:00:00     0.764
     3.3048  118.3692     2020-10-01 12:00:00     0.403
     3.3048  118.3692     2020-10-01 13:00:00    -0.073
     3.3048  118.3692     2020-10-01 14:00:00    -0.540
     3.3048  118.3692     2020-10-01 15:00:00    -0.873
     3.3048  118.3692     2020-10-01 16:00:00    -0.983
     3.3048  118.3692     2020-10-01 17:00:00    -0.838
     3.3048  118.3692     2020-10-01 18:00:00    -0.471
     3.3048  118.3692     2020-10-01 19:00:00     0.024
     3.3048  118.3692     2020-10-01 20:00:00     0.520
     3.3048  118.3692     2020-10-01 21:00:00     0.890
     3.3048  118.3692     2020-10-01 22:00:00     1.036
     3.3048  118.3692     2020-10-01 23:00:00     0.920
     3.3048  118.3692     2020-10-02 00:00:00     0.570
     3.3048  118.3692     2020-10-02 01:00:00     0.076
     3.3048  118.3692     2020-10-02 02:00:00    -0.436
     3.3048  118.3692     2020-10-02 03:00:00    -0.833
     3.3048  118.3692     2020-10-02 04:00:00    -1.013
     3.3048  118.3692     2020-10-02 05:00:00    -0.928
     3.3048  118.3692     2020-10-02 06:00:00    -0.600
     3.3048  118.3692     2020-10-02 07:00:00    -0.114
     3.3048  118.3692     2020-10-02 08:00:00     0.402
     3.3048  118.3692     2020-10-02 09:00:00     0.816
     3.3048  118.3692     2020-10-02 10:00:00     1.018
     3.3048  118.3692     2020-10-02 11:00:00     0.955
     3.3048  118.3692     2020-10-02 12:00:00     0.642
     3.3048  118.3692     2020-10-02 13:00:00     0.160
     3.3048  118.3692     2020-10-02 14:00:00    -0.367
     3.3048  118.3692     2020-10-02 15:00:00    -0.802
     3.3048  118.3692     2020-10-02 16:00:00    -1.033
     3.3048  118.3692     2020-10-02 17:00:00    -0.999
     3.3048  118.3692     2020-10-02 18:00:00    -0.709
     3.3048  118.3692     2020-10-02 19:00:00    -0.239
     3.3048  118.3692     2020-10-02 20:00:00     0.291
     3.3048  118.3692     2020-10-02 21:00:00     0.740
     3.3048  118.3692     2020-10-02 22:00:00     0.994
     3.3048  118.3692     2020-10-02 23:00:00     0.986
     3.3048  118.3692     2020-10-03 00:00:00     0.717
     3.3048  118.3692     2020-10-03 01:00:00     0.260
     3.3048  118.3692     2020-10-03 02:00:00    -0.268
     3.3048  118.3692     2020-10-03 03:00:00    -0.726
     3.3048  118.3692     2020-10-03 04:00:00    -0.995
     3.3048  118.3692     2020-10-03 05:00:00    -1.002
     3.3048  118.3692     2020-10-03 06:00:00    -0.743
     3.3048  118.3692     2020-10-03 07:00:00    -0.285
     3.3048  118.3692     2020-10-03 08:00:00     0.256
     3.3048  118.3692     2020-10-03 09:00:00     0.741
     3.3048  118.3692     2020-10-03 10:00:00     1.043
     3.3048  118.3692     2020-10-03 11:00:00     1.084
     3.3048  118.3692     2020-10-03 12:00:00     0.853
     3.3048  118.3692     2020-10-03 13:00:00     0.408
     3.3048  118.3692     2020-10-03 14:00:00    -0.136
     3.3048  118.3692     2020-10-03 15:00:00    -0.642
     3.3048  118.3692     2020-10-03 16:00:00    -0.981
     3.3048  118.3692     2020-10-03 17:00:00    -1.068
     3.3048  118.3692     2020-10-03 18:00:00    -0.884
     3.3048  118.3692     2020-10-03 19:00:00    -0.480
     3.3048  118.3692     2020-10-03 20:00:00     0.036
     3.3048  118.3692     2020-10-03 21:00:00     0.529
     3.3048  118.3692     2020-10-03 22:00:00     0.869
     3.3048  118.3692     2020-10-03 23:00:00     0.967
