 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
    -5.7219  119.0770     2020-10-01 00:00:00    -0.021
    -5.7219  119.0770     2020-10-01 01:00:00     0.030
    -5.7219  119.0770     2020-10-01 02:00:00     0.091
    -5.7219  119.0770     2020-10-01 03:00:00     0.142
    -5.7219  119.0770     2020-10-01 04:00:00     0.164
    -5.7219  119.0770     2020-10-01 05:00:00     0.147
    -5.7219  119.0770     2020-10-01 06:00:00     0.089
    -5.7219  119.0770     2020-10-01 07:00:00    -0.001
    -5.7219  119.0770     2020-10-01 08:00:00    -0.105
    -5.7219  119.0770     2020-10-01 09:00:00    -0.200
    -5.7219  119.0770     2020-10-01 10:00:00    -0.263
    -5.7219  119.0770     2020-10-01 11:00:00    -0.279
    -5.7219  119.0770     2020-10-01 12:00:00    -0.244
    -5.7219  119.0770     2020-10-01 13:00:00    -0.163
    -5.7219  119.0770     2020-10-01 14:00:00    -0.053
    -5.7219  119.0770     2020-10-01 15:00:00     0.061
    -5.7219  119.0770     2020-10-01 16:00:00     0.155
    -5.7219  119.0770     2020-10-01 17:00:00     0.210
    -5.7219  119.0770     2020-10-01 18:00:00     0.215
    -5.7219  119.0770     2020-10-01 19:00:00     0.172
    -5.7219  119.0770     2020-10-01 20:00:00     0.093
    -5.7219  119.0770     2020-10-01 21:00:00     0.000
    -5.7219  119.0770     2020-10-01 22:00:00    -0.083
    -5.7219  119.0770     2020-10-01 23:00:00    -0.135
    -5.7219  119.0770     2020-10-02 00:00:00    -0.144
    -5.7219  119.0770     2020-10-02 01:00:00    -0.108
    -5.7219  119.0770     2020-10-02 02:00:00    -0.038
    -5.7219  119.0770     2020-10-02 03:00:00     0.047
    -5.7219  119.0770     2020-10-02 04:00:00     0.123
    -5.7219  119.0770     2020-10-02 05:00:00     0.170
    -5.7219  119.0770     2020-10-02 06:00:00     0.173
    -5.7219  119.0770     2020-10-02 07:00:00     0.131
    -5.7219  119.0770     2020-10-02 08:00:00     0.052
    -5.7219  119.0770     2020-10-02 09:00:00    -0.045
    -5.7219  119.0770     2020-10-02 10:00:00    -0.134
    -5.7219  119.0770     2020-10-02 11:00:00    -0.194
    -5.7219  119.0770     2020-10-02 12:00:00    -0.207
    -5.7219  119.0770     2020-10-02 13:00:00    -0.170
    -5.7219  119.0770     2020-10-02 14:00:00    -0.089
    -5.7219  119.0770     2020-10-02 15:00:00     0.015
    -5.7219  119.0770     2020-10-02 16:00:00     0.118
    -5.7219  119.0770     2020-10-02 17:00:00     0.194
    -5.7219  119.0770     2020-10-02 18:00:00     0.223
    -5.7219  119.0770     2020-10-02 19:00:00     0.197
    -5.7219  119.0770     2020-10-02 20:00:00     0.121
    -5.7219  119.0770     2020-10-02 21:00:00     0.013
    -5.7219  119.0770     2020-10-02 22:00:00    -0.103
    -5.7219  119.0770     2020-10-02 23:00:00    -0.198
    -5.7219  119.0770     2020-10-03 00:00:00    -0.249
    -5.7219  119.0770     2020-10-03 01:00:00    -0.245
    -5.7219  119.0770     2020-10-03 02:00:00    -0.187
    -5.7219  119.0770     2020-10-03 03:00:00    -0.088
    -5.7219  119.0770     2020-10-03 04:00:00     0.028
    -5.7219  119.0770     2020-10-03 05:00:00     0.132
    -5.7219  119.0770     2020-10-03 06:00:00     0.200
    -5.7219  119.0770     2020-10-03 07:00:00     0.218
    -5.7219  119.0770     2020-10-03 08:00:00     0.183
    -5.7219  119.0770     2020-10-03 09:00:00     0.107
    -5.7219  119.0770     2020-10-03 10:00:00     0.012
    -5.7219  119.0770     2020-10-03 11:00:00    -0.076
    -5.7219  119.0770     2020-10-03 12:00:00    -0.132
    -5.7219  119.0770     2020-10-03 13:00:00    -0.140
    -5.7219  119.0770     2020-10-03 14:00:00    -0.098
    -5.7219  119.0770     2020-10-03 15:00:00    -0.016
