 
     Lat       Lon        yyyy-mm-dd hh:mm:ss (UTC)     z(m)
 
    -7.2263  105.6285     2020-10-01 00:00:00     0.441
    -7.2263  105.6285     2020-10-01 01:00:00     0.411
    -7.2263  105.6285     2020-10-01 02:00:00     0.279
    -7.2263  105.6285     2020-10-01 03:00:00     0.075
    -7.2263  105.6285     2020-10-01 04:00:00    -0.150
    -7.2263  105.6285     2020-10-01 05:00:00    -0.342
    -7.2263  105.6285     2020-10-01 06:00:00    -0.450
    -7.2263  105.6285     2020-10-01 07:00:00    -0.449
    -7.2263  105.6285     2020-10-01 08:00:00    -0.337
    -7.2263  105.6285     2020-10-01 09:00:00    -0.143
    -7.2263  105.6285     2020-10-01 10:00:00     0.084
    -7.2263  105.6285     2020-10-01 11:00:00     0.286
    -7.2263  105.6285     2020-10-01 12:00:00     0.413
    -7.2263  105.6285     2020-10-01 13:00:00     0.431
    -7.2263  105.6285     2020-10-01 14:00:00     0.336
    -7.2263  105.6285     2020-10-01 15:00:00     0.154
    -7.2263  105.6285     2020-10-01 16:00:00    -0.068
    -7.2263  105.6285     2020-10-01 17:00:00    -0.272
    -7.2263  105.6285     2020-10-01 18:00:00    -0.405
    -7.2263  105.6285     2020-10-01 19:00:00    -0.431
    -7.2263  105.6285     2020-10-01 20:00:00    -0.343
    -7.2263  105.6285     2020-10-01 21:00:00    -0.163
    -7.2263  105.6285     2020-10-01 22:00:00     0.061
    -7.2263  105.6285     2020-10-01 23:00:00     0.272
    -7.2263  105.6285     2020-10-02 00:00:00     0.413
    -7.2263  105.6285     2020-10-02 01:00:00     0.447
    -7.2263  105.6285     2020-10-02 02:00:00     0.364
    -7.2263  105.6285     2020-10-02 03:00:00     0.183
    -7.2263  105.6285     2020-10-02 04:00:00    -0.049
    -7.2263  105.6285     2020-10-02 05:00:00    -0.272
    -7.2263  105.6285     2020-10-02 06:00:00    -0.429
    -7.2263  105.6285     2020-10-02 07:00:00    -0.476
    -7.2263  105.6285     2020-10-02 08:00:00    -0.401
    -7.2263  105.6285     2020-10-02 09:00:00    -0.220
    -7.2263  105.6285     2020-10-02 10:00:00     0.021
    -7.2263  105.6285     2020-10-02 11:00:00     0.262
    -7.2263  105.6285     2020-10-02 12:00:00     0.441
    -7.2263  105.6285     2020-10-02 13:00:00     0.513
    -7.2263  105.6285     2020-10-02 14:00:00     0.458
    -7.2263  105.6285     2020-10-02 15:00:00     0.290
    -7.2263  105.6285     2020-10-02 16:00:00     0.052
    -7.2263  105.6285     2020-10-02 17:00:00    -0.197
    -7.2263  105.6285     2020-10-02 18:00:00    -0.395
    -7.2263  105.6285     2020-10-02 19:00:00    -0.490
    -7.2263  105.6285     2020-10-02 20:00:00    -0.462
    -7.2263  105.6285     2020-10-02 21:00:00    -0.317
    -7.2263  105.6285     2020-10-02 22:00:00    -0.097
    -7.2263  105.6285     2020-10-02 23:00:00     0.142
    -7.2263  105.6285     2020-10-03 00:00:00     0.335
    -7.2263  105.6285     2020-10-03 01:00:00     0.433
    -7.2263  105.6285     2020-10-03 02:00:00     0.409
    -7.2263  105.6285     2020-10-03 03:00:00     0.270
    -7.2263  105.6285     2020-10-03 04:00:00     0.054
    -7.2263  105.6285     2020-10-03 05:00:00    -0.183
    -7.2263  105.6285     2020-10-03 06:00:00    -0.376
    -7.2263  105.6285     2020-10-03 07:00:00    -0.473
    -7.2263  105.6285     2020-10-03 08:00:00    -0.444
    -7.2263  105.6285     2020-10-03 09:00:00    -0.294
    -7.2263  105.6285     2020-10-03 10:00:00    -0.058
    -7.2263  105.6285     2020-10-03 11:00:00     0.204
    -7.2263  105.6285     2020-10-03 12:00:00     0.428
    -7.2263  105.6285     2020-10-03 13:00:00     0.555
    -7.2263  105.6285     2020-10-03 14:00:00     0.554
    -7.2263  105.6285     2020-10-03 15:00:00     0.422
    -7.2263  105.6285     2020-10-03 16:00:00     0.192
    -7.2263  105.6285     2020-10-03 17:00:00    -0.080
    -7.2263  105.6285     2020-10-03 18:00:00    -0.327
    -7.2263  105.6285     2020-10-03 19:00:00    -0.489
    -7.2263  105.6285     2020-10-03 20:00:00    -0.529
    -7.2263  105.6285     2020-10-03 21:00:00    -0.440
    -7.2263  105.6285     2020-10-03 22:00:00    -0.250
    -7.2263  105.6285     2020-10-03 23:00:00    -0.009
    -7.2263  105.6285     2020-10-04 00:00:00     0.217
    -7.2263  105.6285     2020-10-04 01:00:00     0.368
    -7.2263  105.6285     2020-10-04 02:00:00     0.407
    -7.2263  105.6285     2020-10-04 03:00:00     0.323
    -7.2263  105.6285     2020-10-04 04:00:00     0.142
    -7.2263  105.6285     2020-10-04 05:00:00    -0.087
    -7.2263  105.6285     2020-10-04 06:00:00    -0.300
